SampleNumber,AngleOfAttack_deg,ForceX_N,ForceY_N,ForceZ_N,TorqueX_Nm,TorqueY_Nm,TorqueZ_Nm,TaredBaratronVoltage
80.000000,0.000000,3.958431,20.111512,-17.044730,0.478682,0.130820,-0.001795,1.206012
81.000000,0.000000,3.984934,20.075445,-16.916283,0.482649,0.127914,-0.003326,1.204401
82.000000,0.000000,4.008514,20.099845,-16.909130,0.480356,0.124026,-0.010398,1.204401
83.000000,0.000000,4.027505,20.052720,-16.839042,0.483478,0.121324,-0.003985,1.208591
84.000000,0.000000,3.833058,20.015520,-16.866110,0.482998,0.121071,-0.017424,1.206657
85.000000,0.000000,3.831549,20.007973,-16.911843,0.480478,0.116217,-0.003172,1.205690
86.000000,0.000000,3.728061,20.074723,-16.835446,0.484280,0.111388,-0.023292,1.206657
87.000000,0.000000,3.683781,20.082830,-16.830318,0.482385,0.108819,-0.005294,1.206657
88.000000,0.000000,3.630906,20.094079,-16.738295,0.487515,0.111366,-0.032928,1.205045
89.000000,0.000000,3.608393,19.970170,-16.666824,0.485243,0.117873,-0.004496,1.206012
90.000000,0.000000,3.710379,20.011307,-16.737481,0.491016,0.114306,-0.024344,1.207302
91.000000,0.000000,3.848435,19.894763,-16.667576,0.488232,0.114080,-0.021327,1.205690
92.000000,0.000000,3.902031,19.892085,-16.837094,0.490587,0.112786,-0.010321,1.206657
93.000000,0.000000,3.805775,19.907554,-16.869393,0.493169,0.116213,-0.023192,1.206335
94.000000,0.000000,3.871360,19.926861,-16.732527,0.488863,0.117077,-0.006460,1.207302
95.000000,0.000000,3.811644,20.033607,-16.677018,0.496633,0.110774,-0.013330,1.207624
96.000000,0.000000,3.791016,20.060272,-16.868287,0.488743,0.106400,-0.008631,1.205045
97.000000,0.000000,3.759444,20.232040,-16.871159,0.487465,0.102490,-0.008135,1.211492
98.000000,0.000000,3.667922,20.321312,-16.772365,0.483114,0.108048,-0.009839,1.191829
99.000000,0.000000,3.665236,20.284262,-16.833922,0.483227,0.113450,-0.013259,1.206335
100.000000,0.000000,3.699093,20.226658,-17.103620,0.475577,0.114514,-6.815363E-5,1.205368
101.000000,0.000000,3.817481,20.178593,-17.019407,0.476716,0.112955,-0.018030,1.205368
102.000000,0.000000,3.887402,20.095390,-16.994961,0.472897,0.119559,0.006223,1.207624
103.000000,0.000000,3.923435,20.025338,-17.038915,0.469473,0.129827,-0.021264,1.203111
104.000000,0.000000,3.973753,19.975816,-17.085298,0.470306,0.135230,-0.000685,1.206657
105.000000,0.000000,3.936241,20.020747,-17.046804,0.465230,0.136779,-0.011043,1.204723
106.000000,0.000000,4.047210,20.102418,-16.840860,0.467089,0.133306,-0.011755,1.206657
107.000000,0.000000,3.970252,20.121805,-16.947681,0.460239,0.132126,-0.002464,1.203434
108.000000,0.000000,3.851163,20.265839,-16.977178,0.467141,0.132738,-0.014702,1.204401
109.000000,0.000000,3.865647,20.297957,-16.904079,0.460206,0.135283,-0.002802,1.214393
110.000000,0.000000,3.709857,20.325492,-16.741808,0.465376,0.135752,-0.014165,1.206012
111.000000,0.000000,3.803490,20.319809,-16.915916,0.464593,0.126659,-0.004353,1.207624
112.000000,0.000000,3.740349,20.199574,-16.919238,0.469056,0.126141,-0.023640,1.206335
113.000000,0.000000,3.846294,20.187496,-16.837770,0.469040,0.124840,0.006769,1.205690
114.000000,0.000000,3.798874,20.096512,-16.740570,0.471107,0.130710,-0.023928,1.205368
115.000000,0.000000,3.888990,20.050154,-16.903249,0.476918,0.130606,-0.002586,1.205368
116.000000,0.000000,3.905418,20.095980,-17.030183,0.476979,0.118595,-0.012898,1.204401
117.000000,0.000000,3.879178,20.228868,-16.785165,0.478174,0.114404,-0.008662,1.207302
118.000000,0.000000,3.927124,20.290709,-16.785540,0.473973,0.109920,-0.010697,1.201822
119.000000,0.000000,3.747370,20.352946,-16.960835,0.478977,0.116327,-0.006155,1.206657
120.000000,0.000000,3.696800,20.319214,-16.944305,0.474316,0.113179,-0.014661,1.209881
121.000000,0.000000,3.698026,20.365811,-16.790851,0.478461,0.101906,-0.014026,1.205045
122.000000,0.000000,3.695313,20.208796,-16.695806,0.473622,0.094272,-0.007829,1.205368
123.000000,0.000000,3.683522,20.136040,-16.980250,0.478539,0.096529,-0.014730,1.204723
124.000000,0.000000,3.658222,20.027492,-16.961739,0.479446,0.108700,-0.014592,1.205368
125.000000,0.000000,3.656161,19.980029,-16.788005,0.478300,0.107140,-0.008664,1.205690
126.000000,0.000000,3.790031,19.906909,-16.855784,0.478683,0.103589,-0.017212,1.204723
127.000000,0.000000,3.890861,19.980304,-17.089336,0.477764,0.101930,-0.004592,1.205045
128.000000,0.000000,3.876810,20.123890,-16.966657,0.479747,0.109189,-0.007314,1.206012
129.000000,0.000000,3.833389,20.183485,-16.654579,0.476443,0.119738,-0.011309,1.207624
130.000000,0.000000,3.783253,20.285281,-16.866315,0.476821,0.126498,-0.002916,1.207624
131.000000,0.000000,3.879692,20.411571,-17.011530,0.478163,0.121663,-0.003997,1.205045
132.000000,0.000000,3.854591,20.489079,-16.983181,0.476667,0.115409,-0.005143,1.205045
133.000000,0.000000,3.833204,20.337105,-16.869382,0.476017,0.121596,-0.004228,1.204078
134.000000,0.000000,3.725044,20.290475,-16.966811,0.475357,0.134089,-0.011310,1.208591
135.000000,0.000000,3.730586,20.215184,-16.940363,0.473946,0.135769,0.001168,1.205045
136.000000,0.000000,3.889839,20.121236,-16.844005,0.471427,0.126119,-0.019453,1.209558
137.000000,0.000000,3.928583,20.031787,-16.722147,0.471382,0.124517,0.007626,1.205045
138.000000,0.000000,3.866589,20.173230,-16.684371,0.467106,0.133755,-0.015617,1.203756
139.000000,0.000000,3.891329,20.186365,-16.945449,0.466659,0.140880,0.007559,1.206012
140.000000,0.000000,3.864555,20.330787,-16.757543,0.464388,0.142848,-0.007303,1.206335
141.000000,0.000000,3.952437,20.309612,-16.763426,0.460063,0.132760,-0.000473,1.207302
142.000000,0.000000,3.884673,20.409356,-16.796097,0.463554,0.127597,-0.004280,1.205690
143.000000,0.000000,3.860821,20.396039,-16.947769,0.462952,0.126068,-0.002326,1.204401
144.000000,0.000000,3.857724,20.229642,-16.893557,0.465390,0.123445,-0.008745,1.204078
145.000000,0.000000,3.768675,20.093933,-16.955318,0.468204,0.123806,-0.007561,1.205690
146.000000,0.000000,3.710496,20.023988,-16.974669,0.470778,0.115261,-0.005980,1.205045
147.000000,0.000000,3.856706,20.004311,-17.035790,0.470135,0.108844,-0.014528,1.205045
148.000000,0.000000,3.807888,20.024248,-16.912530,0.474075,0.110421,-0.014840,1.205045
149.000000,0.000000,3.763202,20.168244,-16.903141,0.476259,0.113861,-0.008429,1.205045
150.000000,0.000000,3.794941,20.306310,-16.966703,0.474703,0.114535,-0.015845,1.205368
151.000000,0.000000,3.844477,20.471562,-16.912702,0.478292,0.111301,-0.013248,1.196987
152.000000,0.000000,3.791617,20.479971,-16.813836,0.477605,0.110734,-0.009392,1.203756
153.000000,0.000000,3.837879,20.491924,-16.827147,0.477568,0.113440,-0.009683,1.206012
154.000000,0.000000,3.764775,20.368485,-16.987213,0.480374,0.114804,-0.015065,1.204723
155.000000,0.000000,3.721158,20.164886,-16.891737,0.482256,0.114188,0.004118,1.204401
156.000000,0.000000,3.795085,20.013935,-16.773365,0.484730,0.115640,-0.011854,1.204401
157.000000,0.000000,3.732432,19.887535,-16.892417,0.485099,0.114899,-0.011375,1.205368
158.000000,0.000000,3.749477,19.808792,-16.916858,0.487442,0.118154,0.001711,1.204723
159.000000,0.000000,3.737515,19.861739,-16.844680,0.486050,0.120984,-0.023628,1.204723
160.000000,0.000000,3.849223,19.931888,-16.892482,0.485960,0.123067,-0.000310,1.204723
161.000000,0.000000,3.830948,20.097207,-16.860367,0.487508,0.120994,-0.020697,1.202144
162.000000,0.000000,3.884350,20.304506,-16.881193,0.485523,0.124210,0.000665,1.211170
163.000000,0.000000,3.906242,20.317778,-16.856934,0.483713,0.128294,-0.027698,1.204723
164.000000,0.000000,3.840457,20.305725,-16.909909,0.479450,0.125223,-0.003916,1.205368
165.000000,0.000000,3.887094,20.261661,-17.023871,0.482254,0.120019,-0.011668,1.201177
166.000000,0.000000,3.908865,20.209844,-17.032405,0.480722,0.117710,-0.022062,1.204401
167.000000,0.000000,3.820339,20.073602,-16.889550,0.477264,0.120785,0.007929,1.204401
168.000000,0.000000,3.755630,20.092605,-16.905165,0.475888,0.120506,-0.010163,1.206012
169.000000,0.000000,3.860959,20.066827,-16.901188,0.471874,0.120034,-0.012822,1.203756
170.000000,0.000000,3.751873,20.144767,-16.903528,0.470819,0.119679,0.003370,1.203756
171.000000,0.000000,3.751496,20.289226,-16.750850,0.462856,0.115841,-0.004028,1.207624
172.000000,0.000000,3.846377,20.414390,-16.914262,0.464052,0.117406,-0.014293,1.205368
173.000000,0.000000,3.784518,20.429512,-16.910458,0.458984,0.120736,0.009047,1.215038
174.000000,0.000000,3.726685,20.461804,-16.944822,0.460834,0.120246,-0.010465,1.205368
175.000000,0.000000,3.856231,20.416989,-16.794036,0.459337,0.117902,-0.011205,1.203111
176.000000,0.000000,3.889329,20.267141,-16.852159,0.458266,0.117599,-0.007791,1.203756
177.000000,0.000000,3.816805,20.165799,-16.996412,0.463211,0.119562,-0.012018,1.201822
178.000000,0.000000,3.745092,20.073287,-16.874301,0.462329,0.125781,-0.016388,1.204401
179.000000,0.000000,3.770157,19.922425,-16.820114,0.468452,0.126751,-0.003370,1.203756
180.000000,0.000000,3.728220,19.910624,-16.871314,0.466228,0.123310,-0.020466,1.203111
181.000000,0.000000,3.776040,20.069778,-16.899313,0.471183,0.123211,-0.009324,1.203756
182.000000,0.000000,3.795973,20.116316,-16.874663,0.471242,0.123005,-0.001703,1.203756
183.000000,0.000000,3.790603,20.244100,-16.781628,0.476563,0.127162,-0.009887,1.204078
184.000000,0.000000,3.851379,20.399919,-16.836040,0.481000,0.125174,0.003271,1.202144
185.000000,0.000000,3.802251,20.427714,-17.071273,0.481647,0.124031,-0.001896,1.204723
186.000000,0.000000,3.880667,20.389234,-16.914969,0.485627,0.123073,-0.006196,1.205690
187.000000,0.000000,3.886410,20.285301,-16.821899,0.483649,0.123187,-0.008448,1.202789
188.000000,0.000000,3.878127,20.198318,-16.845444,0.489122,0.121074,0.003058,1.198921
189.000000,0.000000,3.865827,20.084643,-16.909400,0.489533,0.122687,-0.023560,1.204401
190.000000,0.000000,3.879838,19.939363,-16.746360,0.488574,0.119817,-0.005007,1.203756
191.000000,0.000000,3.806850,19.959871,-16.729086,0.488104,0.120844,-0.010299,1.204078
192.000000,0.000000,3.813449,19.978284,-16.854874,0.485568,0.117197,-0.021899,1.204078
193.000000,0.000000,3.810355,20.045695,-16.831754,0.482763,0.114263,-0.007077,1.204401
194.000000,0.000000,3.796953,20.111930,-16.880106,0.478666,0.112180,-0.019556,1.204401
195.000000,0.000000,3.769556,20.188704,-16.918160,0.480265,0.108361,-0.021660,1.183448
196.000000,0.000000,3.759204,20.311816,-16.868371,0.475379,0.114646,-0.004941,1.203434
197.000000,0.000000,3.757839,20.292618,-16.864629,0.474976,0.117633,-0.014585,1.202789
198.000000,0.000000,3.840266,20.225442,-16.820543,0.469718,0.115028,-0.018574,1.205690
199.000000,0.000000,3.875477,20.174263,-16.844419,0.467191,0.115457,-0.000899,1.204401
0.000000,0.000000,3.819074,20.213711,-16.772847,0.467472,0.120587,-0.013837,1.203756
1.000000,0.000000,3.848522,20.149695,-16.870485,0.464625,0.121432,-0.006629,1.204401
2.000000,0.000000,3.823692,20.192169,-16.903958,0.461603,0.119249,-0.009331,1.204401
3.000000,0.000000,3.818223,20.259234,-16.961085,0.461972,0.120705,-0.009126,1.205045
4.000000,0.000000,3.865258,20.364533,-16.887777,0.459658,0.116313,-0.007151,1.204078
5.000000,0.000000,3.821040,20.353682,-16.931919,0.457022,0.120619,-0.017612,1.204078
6.000000,0.000000,3.838506,20.426411,-16.884915,0.456719,0.126602,-0.004079,1.198921
7.000000,0.000000,3.794415,20.496851,-16.861223,0.456852,0.124993,-0.014268,1.204401
8.000000,0.000000,3.861254,20.414273,-16.794327,0.459625,0.126544,-0.011187,1.211170
9.000000,0.000000,3.861364,20.252709,-16.890260,0.456569,0.129446,-0.008890,1.205045
10.000000,0.000000,3.866919,20.253087,-16.790534,0.461754,0.132050,-0.016267,1.206012
11.000000,0.000000,3.862875,20.148775,-16.852636,0.459968,0.128365,-0.002179,1.203756
12.000000,0.000000,3.896847,20.162909,-16.854676,0.465122,0.128405,-0.012106,1.202144
13.000000,0.000000,3.956193,20.061405,-16.724724,0.461037,0.131191,0.001862,1.203111
14.000000,0.000000,3.863524,20.031097,-16.739970,0.467241,0.128627,-0.013345,1.203756
15.000000,0.000000,3.913821,20.161218,-16.865231,0.466914,0.128834,0.010346,1.203434
16.000000,0.000000,3.861999,20.231975,-16.953123,0.471346,0.126116,-0.010421,1.203434
17.000000,0.000000,3.895393,20.251475,-16.802742,0.472445,0.127568,0.001584,1.219873
18.000000,0.000000,3.874446,20.298578,-16.901255,0.475586,0.122499,-0.001651,1.203434
19.000000,0.000000,3.861351,20.282021,-16.938337,0.480964,0.113258,-0.007829,1.206335
20.000000,0.000000,3.829012,20.199551,-16.865264,0.480141,0.111562,-0.005874,1.204723
21.000000,0.000000,3.780222,20.196936,-16.808346,0.482192,0.112069,-0.008612,1.206335
22.000000,0.000000,3.680684,20.132222,-16.858146,0.486547,0.107561,-0.018781,1.205368
23.000000,0.000000,3.677544,20.095434,-16.998656,0.487231,0.101691,-0.006065,1.205045
24.000000,0.000000,3.691774,20.106346,-16.970726,0.484333,0.101918,-0.013141,1.191829
25.000000,0.000000,3.698145,20.118046,-16.884508,0.483312,0.103440,-0.021100,1.204401
26.000000,0.000000,3.662717,20.144966,-16.735586,0.477186,0.109254,0.003598,1.205690
27.000000,0.000000,3.776776,20.289110,-16.981784,0.478468,0.109773,-0.023465,1.204723
28.000000,0.000000,3.965702,20.306476,-16.940955,0.476976,0.106838,0.003909,1.202789
29.000000,0.000000,3.841315,20.294132,-16.886454,0.469765,0.107428,-0.011193,1.203434
30.000000,0.000000,3.794089,20.271232,-16.937924,0.471669,0.117563,-0.002921,1.204723
31.000000,0.000000,3.807536,20.189912,-16.904891,0.467736,0.122050,-0.018945,1.203756
32.000000,0.000000,3.788772,20.100580,-16.891509,0.466799,0.119898,-0.001570,1.204401
33.000000,0.000000,3.812318,20.061121,-16.886827,0.465864,0.113862,-0.017156,1.204401
34.000000,0.000000,3.782478,20.051263,-16.858731,0.468599,0.119403,-0.019156,1.203756
35.000000,0.000000,3.741466,20.009276,-16.838462,0.467129,0.123925,-0.007499,1.204401
36.000000,0.000000,3.702837,20.169281,-16.782532,0.472095,0.124322,-0.015502,1.204401
37.000000,0.000000,3.879721,20.212310,-16.751135,0.466814,0.124272,-0.016172,1.204078
38.000000,0.000000,3.920253,20.266097,-16.911217,0.470806,0.125152,-0.007295,1.207302
39.000000,0.000000,3.899675,20.380451,-16.862962,0.470100,0.131561,-0.007690,1.203434
40.000000,0.000000,3.957611,20.366983,-16.800538,0.472343,0.136336,-0.009897,1.202467
41.000000,0.000000,4.018879,20.309080,-16.855379,0.471920,0.140001,0.003476,1.212137
42.000000,0.000000,3.957977,20.220218,-16.953331,0.472479,0.134531,-0.003250,1.204078
43.000000,0.000000,4.010878,20.157084,-16.723953,0.474437,0.130932,-0.003280,1.204078
44.000000,0.000000,3.952520,20.106461,-16.857920,0.472651,0.130837,0.004711,1.205045
45.000000,0.000000,3.849106,20.070902,-16.797867,0.471655,0.124118,-0.005523,1.206335
46.000000,0.000000,3.812695,20.097539,-17.021769,0.471131,0.125244,-0.009116,1.202467
47.000000,0.000000,3.775323,20.071772,-16.884309,0.473293,0.123409,-0.003282,1.206012
48.000000,0.000000,3.758262,20.171610,-16.898781,0.474222,0.116892,-0.011303,1.199565
49.000000,0.000000,3.778376,20.176412,-16.871734,0.474310,0.118366,-0.016214,1.204723
50.000000,0.000000,3.758181,20.168369,-16.886609,0.473745,0.120605,-0.011591,1.201177
51.000000,0.000000,3.735624,20.153397,-16.914545,0.473778,0.117862,-0.012729,1.205045
52.000000,0.000000,3.774990,20.148904,-16.877145,0.474639,0.112840,-0.018391,1.204401
53.000000,0.000000,3.890219,20.064697,-16.916488,0.475485,0.106014,-0.011270,1.204401
54.000000,0.000000,3.761816,20.056397,-16.872024,0.475366,0.110739,-0.014826,1.204401
55.000000,0.000000,3.816232,20.054014,-16.765058,0.472660,0.107445,-0.002547,1.209236
56.000000,0.000000,3.714451,20.025351,-16.892490,0.476110,0.108615,-0.008763,1.205045
57.000000,0.000000,3.780787,20.121692,-16.826232,0.475126,0.106280,-0.006069,1.204078
58.000000,0.000000,3.730211,20.181880,-16.869962,0.476311,0.105446,-0.007871,1.208914
59.000000,0.000000,3.756642,20.258697,-16.802465,0.474400,0.104002,-0.011354,1.204401
60.000000,0.000000,3.770141,20.274030,-16.848369,0.472489,0.107664,4.302245E-5,1.204723
61.000000,0.000000,3.735264,20.255620,-16.891982,0.473572,0.114445,-0.017318,1.202144
62.000000,0.000000,3.743097,20.302330,-16.916078,0.470580,0.113900,-0.006651,1.204401
63.000000,0.000000,3.783066,20.252954,-17.011985,0.474522,0.110643,-0.019873,1.202789
64.000000,0.000000,3.901636,20.220371,-16.832634,0.469847,0.111020,-0.007669,1.205045
65.000000,0.000000,3.810309,20.147761,-17.001200,0.471708,0.120137,-0.017754,1.204401
66.000000,0.000000,3.788262,20.133249,-16.911140,0.470585,0.127614,-0.008140,1.204078
67.000000,0.000000,3.929160,20.018026,-16.884693,0.467607,0.124588,-0.014317,1.205690
68.000000,0.000000,3.877679,20.058355,-16.852062,0.468290,0.125104,-0.013431,1.204078
69.000000,0.000000,3.906181,20.124539,-16.838627,0.462490,0.126734,-0.001349,1.203756
70.000000,0.000000,3.964460,20.232456,-16.945849,0.470795,0.130388,-0.027155,1.208914
71.000000,0.000000,3.904529,20.221414,-16.902081,0.465312,0.133490,0.019034,1.201177
72.000000,0.000000,3.951546,20.266305,-16.854293,0.470426,0.130770,-0.018552,1.203111
73.000000,0.000000,4.021696,20.321948,-16.924528,0.462660,0.129809,-0.009481,1.203756
74.000000,0.000000,3.931935,20.346224,-17.131455,0.468800,0.129574,0.006811,1.203756
75.000000,0.000000,3.819451,20.310740,-16.877277,0.468346,0.133630,-0.017023,1.203434
76.000000,0.000000,3.965149,20.224606,-16.731972,0.466944,0.127293,0.005665,1.204078
77.000000,0.000000,3.845302,20.163074,-16.973038,0.473082,0.124472,-0.009419,1.206012
78.000000,0.000000,3.892040,20.108732,-16.987452,0.469137,0.124158,-0.001259,1.203756
79.000000,0.000000,3.855479,20.159357,-16.779097,0.475856,0.127622,-0.021316,1.204723
80.000000,0.000000,3.836649,20.118040,-16.752109,0.465829,0.125268,0.005113,1.204723
81.000000,0.000000,3.823344,20.246305,-16.961768,0.470124,0.124541,-0.022776,1.206657
82.000000,0.000000,3.938548,20.278880,-17.028006,0.468189,0.122526,-0.011997,1.204078
83.000000,0.000000,3.892187,20.344967,-16.923516,0.467445,0.119186,-0.002809,1.203756
84.000000,0.000000,3.791299,20.337924,-16.815498,0.467332,0.119023,-0.020237,1.200855
85.000000,0.000000,3.850663,20.290416,-16.814592,0.462503,0.116564,-0.010369,1.202789
86.000000,0.000000,3.764365,20.319444,-16.972199,0.467061,0.113276,-0.008217,1.201499
87.000000,0.000000,3.772560,20.217678,-16.913840,0.459214,0.107418,-0.015228,1.204401
88.000000,0.000000,3.752996,20.193213,-16.777684,0.470158,0.109281,-0.018869,1.212137
89.000000,0.000000,3.730418,20.156570,-16.914102,0.461744,0.110548,-0.005863,1.205690
90.000000,0.000000,3.693220,20.197549,-16.906857,0.464177,0.109541,-0.031304,1.204401
91.000000,0.000000,3.762146,20.146770,-16.899806,0.462581,0.107302,-0.016112,1.204723
92.000000,0.000000,3.809655,20.223201,-16.832250,0.467042,0.110383,-0.015118,1.188283
93.000000,0.000000,3.812062,20.297103,-17.019125,0.466907,0.114329,-0.025632,1.213426
