SampleNumber,AngleOfAttack_deg,ForceX_N,ForceY_N,ForceZ_N,TorqueX_Nm,TorqueY_Nm,TorqueZ_Nm,TaredBaratronVoltage
106.000000,0.000000,3.894172,18.917058,-16.822353,0.604421,0.132031,-0.006621,0.479759
107.000000,0.000000,3.793027,18.981787,-16.847757,0.606128,0.134113,-0.008688,0.481693
108.000000,0.000000,3.862906,18.951616,-16.869856,0.604180,0.134501,-0.012032,0.482660
109.000000,0.000000,3.915352,19.010943,-16.864332,0.607250,0.132465,-0.013907,0.480726
110.000000,0.000000,3.880761,19.102980,-16.947213,0.604336,0.132112,-0.002884,0.482337
111.000000,0.000000,3.920812,19.220368,-16.961981,0.608881,0.135779,-0.009022,0.481370
112.000000,0.000000,3.913388,19.102110,-16.843466,0.604570,0.135641,-0.003090,0.482337
113.000000,0.000000,3.892708,19.066949,-16.818020,0.604858,0.136329,-0.008429,0.482015
114.000000,0.000000,3.909746,19.057356,-16.900442,0.603835,0.136631,-0.005088,0.490074
115.000000,0.000000,3.935034,18.961748,-16.885569,0.602678,0.133460,-0.009325,0.483305
116.000000,0.000000,3.895015,18.956918,-16.841626,0.603526,0.138008,0.001762,0.482660
117.000000,0.000000,3.892693,18.981839,-16.997119,0.606095,0.141475,-0.015255,0.481370
118.000000,0.000000,3.878313,19.011763,-16.873758,0.606578,0.141352,-0.000481,0.482015
119.000000,0.000000,3.902269,18.993112,-16.833172,0.603284,0.136899,-0.008598,0.482337
120.000000,0.000000,3.866284,19.025039,-16.918598,0.605328,0.136582,-0.009384,0.481370
121.000000,0.000000,3.954524,19.063652,-16.843962,0.600664,0.140368,-0.006574,0.482982
122.000000,0.000000,3.879677,19.122790,-16.858502,0.605802,0.138028,-0.011830,0.479114
123.000000,0.000000,3.892544,19.067257,-16.914558,0.602818,0.138374,-0.011399,0.482660
124.000000,0.000000,3.893916,19.059422,-16.777864,0.604747,0.134335,-0.012201,0.480726
125.000000,0.000000,3.945322,19.051207,-16.878066,0.605175,0.133642,-0.012174,0.482982
126.000000,0.000000,3.907383,19.023153,-16.916694,0.606312,0.137779,-0.019760,0.482337
127.000000,0.000000,3.934552,18.902581,-16.910454,0.606239,0.136045,-0.012196,0.485883
128.000000,0.000000,3.809061,18.978874,-16.870447,0.606384,0.136029,-0.014436,0.487495
129.000000,0.000000,3.850615,18.980134,-16.848413,0.607313,0.132985,-0.012600,0.479436
130.000000,0.000000,3.776274,18.964069,-16.835999,0.608220,0.130636,-0.009560,0.492330
131.000000,0.000000,3.831397,19.032158,-16.917697,0.607933,0.130895,-0.011820,0.483627
132.000000,0.000000,3.842758,19.088770,-16.851967,0.610017,0.130525,-0.017305,0.483305
133.000000,0.000000,3.842861,19.141926,-16.783895,0.609199,0.132014,-0.007680,0.482015
134.000000,0.000000,3.839835,19.086885,-16.864360,0.608135,0.134256,-0.011537,0.483949
135.000000,0.000000,3.875761,19.061866,-16.839021,0.609747,0.134692,-0.018047,0.483305
136.000000,0.000000,3.926928,19.049841,-16.831280,0.610275,0.134830,-0.002967,0.482982
137.000000,0.000000,3.879727,19.018311,-16.786973,0.608744,0.136388,-0.015788,0.484272
138.000000,0.000000,3.926709,18.983532,-16.956182,0.606076,0.140827,-0.006228,0.482337
139.000000,0.000000,3.920958,18.924337,-16.777461,0.609971,0.138779,-0.007346,0.482982
140.000000,0.000000,3.802602,18.982573,-16.841717,0.608317,0.142161,-0.005074,0.488462
141.000000,0.000000,3.886553,19.022100,-16.859038,0.608358,0.139690,-0.008836,0.461707
142.000000,0.000000,3.880967,19.011549,-16.955424,0.607506,0.134408,-0.007073,0.483949
143.000000,0.000000,3.830969,19.021697,-16.909293,0.605962,0.139476,0.000996,0.482337
144.000000,0.000000,3.939117,19.010239,-16.857988,0.606140,0.137723,-0.017509,0.483627
145.000000,0.000000,3.965684,19.075048,-16.899274,0.605962,0.138544,-0.002940,0.485883
146.000000,0.000000,3.905370,19.089329,-17.024188,0.605931,0.139618,-0.002981,0.482982
147.000000,0.000000,3.928339,19.024479,-16.824033,0.602016,0.136435,-0.007312,0.480726
148.000000,0.000000,3.985037,19.041444,-16.899566,0.604860,0.137006,-0.005988,0.484272
149.000000,0.000000,3.901170,19.005371,-16.858059,0.603903,0.137767,-0.004547,0.475568
150.000000,0.000000,3.878548,18.984605,-16.791374,0.601978,0.136491,-0.009048,0.481693
151.000000,0.000000,3.897025,18.970475,-16.930580,0.606274,0.133808,8.308440E-5,0.481370
152.000000,0.000000,3.809292,19.095808,-16.897621,0.604227,0.132142,-0.010940,0.482660
153.000000,0.000000,3.825967,19.070259,-16.916377,0.605814,0.130504,-0.015264,0.483627
154.000000,0.000000,3.813497,19.108767,-16.831814,0.604582,0.131430,-0.009823,0.486206
155.000000,0.000000,3.821370,19.089444,-16.838088,0.603656,0.133184,-0.006230,0.482660
156.000000,0.000000,3.843444,19.127853,-16.803542,0.603453,0.132761,-0.019486,0.484272
157.000000,0.000000,3.819874,19.129165,-17.012685,0.606119,0.134798,-0.012587,0.484272
158.000000,0.000000,3.848434,19.035394,-16.886436,0.606370,0.136261,-0.010107,0.483305
159.000000,0.000000,3.936118,18.969057,-16.883947,0.605889,0.136446,-0.020965,0.482982
160.000000,0.000000,3.963703,18.944676,-16.803242,0.609068,0.136076,-0.013397,0.482660
161.000000,0.000000,3.924276,18.965889,-16.915977,0.609141,0.141486,-0.006390,0.488140
162.000000,0.000000,3.854298,19.000697,-16.741290,0.610916,0.142453,-0.017802,0.483627
163.000000,0.000000,3.937016,18.930187,-16.737018,0.610979,0.137468,-0.012554,0.474923
164.000000,0.000000,3.893534,18.952449,-16.836356,0.611970,0.140093,-0.005845,0.483949
165.000000,0.000000,3.916686,19.008000,-16.850523,0.611742,0.141788,-0.008846,0.494264
166.000000,0.000000,3.940712,19.031885,-16.881198,0.611616,0.143744,-0.012714,0.473312
167.000000,0.000000,3.921378,19.028996,-16.793642,0.615253,0.142960,-0.003536,0.483949
168.000000,0.000000,3.904453,19.071545,-16.933514,0.615851,0.145056,-0.008900,0.483627
169.000000,0.000000,3.960611,19.007771,-16.892346,0.611553,0.140204,-0.016044,0.483949
170.000000,0.000000,3.950962,18.965228,-16.883590,0.613105,0.143675,0.004532,0.485239
171.000000,0.000000,3.918532,18.972261,-16.960295,0.615627,0.142271,-0.019296,0.483949
172.000000,0.000000,4.012139,18.972619,-16.884372,0.616077,0.142930,-0.007432,0.489751
173.000000,0.000000,3.989991,18.951890,-16.893550,0.613431,0.141187,-0.000383,0.482015
174.000000,0.000000,3.968843,18.971698,-16.876956,0.611795,0.139418,-0.010745,0.483949
175.000000,0.000000,3.990501,18.987690,-16.939230,0.610876,0.143242,-0.008262,0.485239
176.000000,0.000000,3.889504,19.069243,-16.915456,0.608488,0.141905,-0.005475,0.479436
177.000000,0.000000,3.855347,19.114478,-16.792966,0.604941,0.136799,-0.009703,0.483627
178.000000,0.000000,3.905562,19.069734,-16.887260,0.605593,0.134287,-0.003939,0.482337
179.000000,0.000000,3.901431,19.099645,-16.786334,0.602403,0.132214,-0.013347,0.484594
180.000000,0.000000,3.839932,19.082476,-16.908093,0.603890,0.138475,-0.005039,0.484916
181.000000,0.000000,3.827302,19.028979,-16.865416,0.600656,0.137040,-0.012569,0.483949
182.000000,0.000000,3.900951,19.006888,-16.886259,0.602254,0.133019,-0.007280,0.486850
183.000000,0.000000,3.902415,19.004531,-16.952713,0.601092,0.131928,-0.013727,0.492330
184.000000,0.000000,3.863484,19.016740,-16.909138,0.599802,0.133854,-0.010993,0.482982
185.000000,0.000000,3.826564,18.949854,-16.864237,0.598290,0.137031,-0.010876,0.491363
186.000000,0.000000,3.814417,19.029896,-16.851375,0.601345,0.134785,-0.014589,0.483949
187.000000,0.000000,3.880842,19.083610,-16.930417,0.602493,0.129638,-0.020035,0.483627
188.000000,0.000000,3.820374,19.102650,-16.783499,0.603042,0.128809,-0.005403,0.484916
189.000000,0.000000,3.831535,19.112671,-16.808635,0.604368,0.129087,-0.009129,0.494587
190.000000,0.000000,3.812764,19.115879,-16.877875,0.604760,0.134803,-0.021443,0.483305
191.000000,0.000000,3.871746,19.067723,-16.882314,0.607902,0.132430,-0.009539,0.484916
192.000000,0.000000,3.841765,19.027853,-16.841105,0.607603,0.132985,-0.001502,0.486528
193.000000,0.000000,3.933416,18.991343,-16.771999,0.609375,0.133739,-0.021879,0.484594
194.000000,0.000000,3.994135,18.952799,-16.943263,0.611346,0.139791,-0.002813,0.484916
195.000000,0.000000,3.845577,18.976872,-16.877207,0.612732,0.142667,-0.000316,0.484916
196.000000,0.000000,3.976885,18.945483,-16.961376,0.612472,0.138107,-0.018485,0.481370
197.000000,0.000000,3.980470,18.986768,-16.838837,0.614026,0.137782,-0.000547,0.484916
198.000000,0.000000,3.826890,19.043106,-16.905484,0.614488,0.139434,-0.014088,0.482660
199.000000,0.000000,3.848501,19.022708,-16.926932,0.614042,0.143015,-0.008905,0.496198
0.000000,0.000000,3.871552,19.011307,-16.876223,0.615459,0.135803,-0.005939,0.481048
1.000000,0.000000,3.895994,19.042487,-16.939285,0.612392,0.136115,-0.016992,0.483949
2.000000,0.000000,3.912249,18.945117,-16.974181,0.612604,0.135640,-0.004783,0.483627
3.000000,0.000000,3.878604,19.026228,-16.928222,0.609595,0.137891,-0.010666,0.485561
4.000000,0.000000,3.929559,18.954006,-16.890831,0.610641,0.142742,-0.004964,0.484916
5.000000,0.000000,3.892127,19.039650,-16.866893,0.608354,0.139750,-0.012570,0.485883
6.000000,0.000000,3.887841,19.060812,-16.935178,0.605997,0.137038,-0.004908,0.484916
7.000000,0.000000,3.924630,18.973732,-16.852127,0.604485,0.134322,-0.017242,0.484594
8.000000,0.000000,3.876038,19.065070,-16.729318,0.604976,0.134192,1.536214E-5,0.477825
9.000000,0.000000,3.863079,19.077476,-16.860628,0.605009,0.135213,-0.017170,0.478792
10.000000,0.000000,3.853659,19.097083,-16.857275,0.600532,0.136154,-0.011844,0.484594
11.000000,0.000000,3.867009,19.057383,-16.832982,0.600033,0.135154,-0.009290,0.487817
12.000000,0.000000,3.832051,19.123039,-16.836212,0.601512,0.132580,-0.016304,0.486850
13.000000,0.000000,3.933386,19.100213,-16.914235,0.600515,0.128322,-0.001218,0.484916
14.000000,0.000000,3.882821,19.067400,-16.797144,0.599288,0.135211,-0.031333,0.483949
15.000000,0.000000,3.942710,19.025394,-16.980197,0.598082,0.136266,-0.001631,0.484594
16.000000,0.000000,3.856172,19.010474,-16.834447,0.602100,0.133980,-0.026712,0.484272
17.000000,0.000000,3.918717,19.009883,-16.943075,0.602050,0.135510,0.009011,0.484272
18.000000,0.000000,3.889061,19.067118,-16.883388,0.604008,0.135702,-0.027104,0.483627
19.000000,0.000000,3.906337,19.026503,-16.905486,0.600920,0.137620,-0.012726,0.485239
20.000000,0.000000,3.875589,19.044856,-16.816660,0.602453,0.136958,-0.001958,0.486206
21.000000,0.000000,3.895086,19.096305,-16.795832,0.606845,0.134183,-0.013613,0.484916
22.000000,0.000000,3.986648,19.050970,-16.923111,0.604544,0.137808,-0.011872,0.483949
23.000000,0.000000,3.949942,19.052015,-16.887431,0.608705,0.135486,-0.005394,0.492330
24.000000,0.000000,3.861232,19.009402,-16.941456,0.605868,0.139637,-0.006056,0.485239
25.000000,0.000000,3.923701,19.039860,-16.947828,0.614955,0.137664,-0.011667,0.483627
26.000000,0.000000,3.976237,18.980078,-16.778338,0.609714,0.136384,-0.009803,0.478469
27.000000,0.000000,3.897525,19.018376,-16.865003,0.614386,0.137916,-0.002641,0.484272
28.000000,0.000000,3.886900,18.970122,-16.934662,0.608695,0.139642,-0.006511,0.484916
29.000000,0.000000,3.950252,18.990974,-16.891503,0.615063,0.134652,-0.019792,0.483949
30.000000,0.000000,3.950753,19.028416,-16.946270,0.611501,0.137327,-0.001187,0.490719
31.000000,0.000000,3.865393,19.032478,-16.854625,0.609630,0.136387,-0.013291,0.485239
32.000000,0.000000,3.948300,19.022425,-16.937087,0.609806,0.136324,-0.010841,0.483627
33.000000,0.000000,3.893707,19.053803,-16.929152,0.610406,0.136850,-0.014261,0.484272
34.000000,0.000000,3.823499,19.062543,-16.869392,0.606396,0.138476,0.008330,0.484594
35.000000,0.000000,3.852618,19.070632,-16.845293,0.604698,0.132897,-0.028119,0.489107
36.000000,0.000000,3.967825,19.063583,-16.912721,0.603640,0.131790,0.000495,0.485883
37.000000,0.000000,3.826537,19.005269,-16.751974,0.599579,0.132986,-0.011643,0.468154
38.000000,0.000000,3.824400,19.037369,-16.783557,0.603546,0.137447,-0.013033,0.485239
39.000000,0.000000,3.967216,18.998938,-16.853065,0.601789,0.139921,-0.011777,0.490074
40.000000,0.000000,3.851504,19.054042,-16.791831,0.604224,0.137694,-0.010442,0.484594
41.000000,0.000000,3.901236,19.079107,-16.858730,0.600796,0.133858,-0.014466,0.487173
42.000000,0.000000,3.924146,19.075254,-16.854991,0.602201,0.138740,-0.010580,0.482660
43.000000,0.000000,3.957346,19.090212,-16.851789,0.598669,0.138277,-0.020386,0.486850
44.000000,0.000000,3.865366,19.036128,-16.815971,0.604029,0.138364,-0.009721,0.484916
45.000000,0.000000,3.918728,19.097083,-16.887489,0.599658,0.137607,-0.014014,0.485561
46.000000,0.000000,4.003478,19.020449,-16.929813,0.603008,0.138590,-0.008003,0.488784
47.000000,0.000000,3.947428,19.047969,-16.985140,0.602943,0.141481,-0.021890,0.485239
48.000000,0.000000,3.943691,18.969634,-16.918668,0.604280,0.143914,-0.004099,0.485561
49.000000,0.000000,3.944921,18.994279,-16.869191,0.604566,0.143070,-0.008724,0.487817
50.000000,0.000000,3.969854,19.019557,-16.922061,0.604888,0.139293,-0.014894,0.496843
51.000000,0.000000,3.949687,18.990769,-16.867312,0.607516,0.138634,-0.003695,0.482660
52.000000,0.000000,3.909674,19.048364,-16.933909,0.606364,0.137611,-0.013699,0.485883
53.000000,0.000000,3.920557,19.027835,-16.828431,0.609824,0.137023,-0.011459,0.485239
54.000000,0.000000,3.890107,19.056685,-16.820111,0.605436,0.134214,-0.013183,0.482015
55.000000,0.000000,3.875138,19.030732,-16.841667,0.609297,0.133023,-0.001368,0.482982
56.000000,0.000000,3.883373,19.014073,-16.809223,0.611030,0.131485,-0.022693,0.484916
57.000000,0.000000,3.881306,18.996447,-16.884364,0.610549,0.132787,-0.001933,0.479759
58.000000,0.000000,3.877717,19.001554,-16.922073,0.612747,0.128656,-0.015585,0.485561
59.000000,0.000000,3.868441,18.954844,-16.884345,0.608874,0.131633,-0.006266,0.486206
60.000000,0.000000,3.954005,18.884036,-16.795324,0.611802,0.128656,-0.018610,0.483627
61.000000,0.000000,3.852288,18.964552,-16.862007,0.610107,0.130595,0.002368,0.484594
62.000000,0.000000,3.806895,18.898603,-17.028165,0.613685,0.133013,-0.018254,0.486206
63.000000,0.000000,3.878842,19.011809,-16.904895,0.611898,0.129237,-0.006957,0.483305
64.000000,0.000000,3.837627,19.011278,-16.816453,0.611111,0.125650,-0.010307,0.482660
65.000000,0.000000,3.824547,19.030422,-16.815739,0.612058,0.127099,-0.011872,0.484916
66.000000,0.000000,3.837703,19.006573,-16.807038,0.604992,0.131592,-0.007291,0.484594
67.000000,0.000000,3.801626,19.098654,-16.849424,0.610389,0.134024,-0.018570,0.484916
68.000000,0.000000,3.858641,19.033152,-16.915056,0.605818,0.132713,0.000111,0.484916
69.000000,0.000000,3.897054,18.996281,-16.782740,0.610586,0.132618,-0.021998,0.494909
70.000000,0.000000,3.938368,18.963003,-16.866737,0.603872,0.137026,-0.002993,0.489429
71.000000,0.000000,3.906901,18.980897,-16.923869,0.609100,0.141824,-0.010689,0.473312
72.000000,0.000000,3.842570,18.961546,-16.900881,0.600636,0.143532,-0.012997,0.482337
73.000000,0.000000,3.953308,18.968203,-16.881274,0.607309,0.140549,-0.013910,0.494264
74.000000,0.000000,3.878433,19.031533,-16.856258,0.605410,0.141056,-0.004085,0.484594
75.000000,0.000000,3.872867,19.040662,-16.935888,0.604916,0.143742,-0.016407,0.483627
76.000000,0.000000,3.925705,19.062364,-16.737878,0.607229,0.141970,-0.019551,0.485883
77.000000,0.000000,3.951712,19.057430,-16.843486,0.601742,0.142581,0.004514,0.484916
78.000000,0.000000,3.825438,19.130583,-16.840984,0.609460,0.141420,-0.023452,0.485239
79.000000,0.000000,3.955150,19.043413,-16.931090,0.603476,0.138770,-0.002070,0.484272
80.000000,0.000000,3.916023,19.000605,-16.754986,0.607416,0.142376,-0.014809,0.484916
81.000000,0.000000,3.888407,19.041921,-16.837599,0.603637,0.142376,0.004106,0.483949
82.000000,0.000000,3.991117,18.952020,-16.907378,0.609757,0.139640,-0.024997,0.482015
83.000000,0.000000,4.006284,18.989768,-16.892172,0.606561,0.137940,0.005643,0.485239
84.000000,0.000000,3.869371,18.977240,-16.826105,0.606628,0.138038,-0.014194,0.484916
85.000000,0.000000,3.864640,19.046998,-16.846715,0.608381,0.134961,-0.014160,0.493297
86.000000,0.000000,3.939939,19.057444,-16.821821,0.604494,0.131032,-0.011776,0.485561
87.000000,0.000000,3.809349,19.097421,-16.821020,0.611007,0.129549,-0.012986,0.485883
88.000000,0.000000,3.822332,19.075507,-16.742626,0.604117,0.128533,-0.008168,0.484594
89.000000,0.000000,3.877931,19.088204,-16.845170,0.610733,0.128237,-0.024524,0.486206
90.000000,0.000000,3.863646,19.078067,-16.909912,0.602766,0.127359,0.004851,0.484916
91.000000,0.000000,3.795778,19.020701,-16.953952,0.610643,0.129303,-0.024737,0.484594
92.000000,0.000000,3.895529,19.002315,-16.880669,0.604469,0.133449,0.013734,0.481370
93.000000,0.000000,3.924255,19.021849,-16.896412,0.608153,0.133312,-0.025686,0.484916
