SampleNumber,AngleOfAttack_deg,ForceX_N,ForceY_N,ForceZ_N,TorqueX_Nm,TorqueY_Nm,TorqueZ_Nm,TaredBaratronVoltage
140.000000,0.000000,3.924341,18.349058,-16.995972,0.684968,0.146166,-0.017460,0.035562
141.000000,0.000000,4.026204,18.319148,-17.108747,0.689338,0.143772,-0.007522,0.022668
142.000000,0.000000,3.947715,18.332312,-16.981353,0.687804,0.146076,-0.012010,0.023312
143.000000,0.000000,3.928894,18.310009,-17.054819,0.689450,0.149707,-0.006488,0.022668
144.000000,0.000000,3.984175,18.334638,-17.002707,0.689100,0.149456,-0.021789,0.022668
145.000000,0.000000,4.004747,18.321964,-16.980772,0.687909,0.146692,-0.001533,0.029759
146.000000,0.000000,3.932345,18.315326,-16.998796,0.689266,0.146108,-0.018040,0.022345
147.000000,0.000000,3.944997,18.351005,-16.966102,0.689161,0.146301,-0.002077,0.022990
148.000000,0.000000,3.977468,18.307315,-17.198995,0.691876,0.146715,-0.022697,0.023635
149.000000,0.000000,3.931369,18.310640,-16.890706,0.687938,0.146077,-0.003424,0.022990
150.000000,0.000000,3.924635,18.324623,-17.016593,0.688639,0.145204,-0.010256,0.022023
151.000000,0.000000,4.005661,18.346434,-17.038918,0.688515,0.145890,-0.018475,0.023957
152.000000,0.000000,3.991599,18.331081,-17.065782,0.691606,0.146948,-0.011254,0.022990
153.000000,0.000000,3.922341,18.317480,-16.940615,0.690668,0.147438,-0.013311,0.023635
154.000000,0.000000,4.010531,18.350922,-17.020085,0.687841,0.148577,-0.006392,0.019122
155.000000,0.000000,3.985549,18.291334,-17.023054,0.689222,0.146747,-0.009567,0.023312
156.000000,0.000000,3.952272,18.325533,-17.061447,0.688063,0.148645,-0.024772,0.022990
157.000000,0.000000,3.951817,18.307533,-17.215743,0.690638,0.147764,-0.003105,0.022345
158.000000,0.000000,4.007931,18.339655,-17.031321,0.689384,0.145294,-0.023518,0.022990
159.000000,0.000000,3.932418,18.341998,-17.099867,0.688873,0.145634,-0.005890,0.022990
160.000000,0.000000,3.942607,18.311490,-17.088043,0.689761,0.148774,-0.019573,0.022990
161.000000,0.000000,3.932463,18.327908,-16.930905,0.689364,0.148471,-0.004683,0.023312
162.000000,0.000000,3.961484,18.278946,-17.040053,0.690276,0.146875,-0.018327,0.022990
163.000000,0.000000,3.969384,18.310582,-16.954887,0.687538,0.147552,-0.006858,0.019122
164.000000,0.000000,3.981137,18.273249,-17.022755,0.689241,0.147230,-0.009283,0.022668
165.000000,0.000000,3.973062,18.326403,-17.003279,0.689680,0.150043,-0.014588,0.023635
166.000000,0.000000,3.996545,18.285080,-17.037773,0.687269,0.147738,-0.003956,0.023312
167.000000,0.000000,3.935312,18.322942,-17.050114,0.694329,0.148227,-0.017706,0.021701
168.000000,0.000000,3.978255,18.319307,-17.029623,0.685560,0.146081,-0.009705,0.021378
169.000000,0.000000,3.962621,18.310384,-17.006397,0.691363,0.147601,-0.021353,0.022345
170.000000,0.000000,3.890841,18.340479,-16.973101,0.687358,0.147953,0.004999,0.021378
171.000000,0.000000,3.948936,18.369266,-17.014304,0.690437,0.147026,-0.026650,0.024924
172.000000,0.000000,4.036810,18.329559,-16.999509,0.688934,0.144878,0.001054,0.023312
173.000000,0.000000,3.929125,18.320663,-17.115494,0.686526,0.144622,-0.013378,0.022023
174.000000,0.000000,3.934975,18.346086,-16.917483,0.690980,0.145599,-0.010444,0.022990
175.000000,0.000000,4.039624,18.306426,-17.060717,0.685938,0.147591,-0.011731,0.022345
176.000000,0.000000,3.952155,18.333241,-16.940095,0.691085,0.148383,-0.005257,0.024602
177.000000,0.000000,3.940504,18.315630,-17.028528,0.685273,0.147827,-0.007815,0.023957
178.000000,0.000000,3.995899,18.311770,-17.099014,0.691660,0.146129,-0.023335,0.021056
179.000000,0.000000,3.979212,18.281180,-17.048173,0.684348,0.144216,0.001077,0.028470
180.000000,0.000000,3.900825,18.371372,-16.959267,0.692257,0.146265,-0.018020,0.022023
181.000000,0.000000,3.997174,18.386992,-16.971558,0.686600,0.145752,-0.012453,0.023635
182.000000,0.000000,3.986778,18.335338,-17.007566,0.688574,0.144293,-0.016908,0.022668
183.000000,0.000000,3.917737,18.350253,-16.932287,0.688434,0.146499,-0.005106,0.022990
184.000000,0.000000,3.970796,18.375236,-16.813638,0.686865,0.145608,-0.016128,0.023312
185.000000,0.000000,4.003612,18.332613,-16.981004,0.688771,0.146262,-0.011169,0.024279
186.000000,0.000000,3.917175,18.334318,-17.060244,0.684344,0.149073,-0.009795,0.020734
187.000000,0.000000,3.960992,18.368106,-16.929751,0.689919,0.148086,-0.022095,0.019767
188.000000,0.000000,4.025909,18.347622,-17.002733,0.686838,0.148982,0.001504,0.022668
189.000000,0.000000,3.944154,18.296051,-17.056430,0.692144,0.148660,-0.019160,0.022990
190.000000,0.000000,3.937884,18.343803,-17.121637,0.687064,0.147230,-0.011781,0.023312
191.000000,0.000000,3.999832,18.314486,-17.011298,0.687660,0.148549,-0.014752,0.022990
192.000000,0.000000,3.924868,18.331366,-16.888750,0.688936,0.148289,-0.010890,0.024279
193.000000,0.000000,3.934170,18.325216,-17.095558,0.686846,0.148142,-0.014100,0.022668
194.000000,0.000000,4.021333,18.349927,-16.998796,0.691838,0.146333,-0.017918,0.021701
195.000000,0.000000,3.924759,18.341790,-16.956007,0.687631,0.147687,0.000802,0.032983
196.000000,0.000000,3.954795,18.326411,-16.962300,0.691575,0.150000,-0.026110,0.025246
197.000000,0.000000,4.025332,18.354047,-16.950249,0.686209,0.151160,0.001770,0.024602
198.000000,0.000000,3.955647,18.315212,-16.987599,0.690237,0.149554,-0.016463,0.022668
199.000000,0.000000,3.963868,18.330998,-17.092698,0.686224,0.150788,-0.007057,0.022345
0.000000,0.000000,4.039308,18.286573,-17.028764,0.687313,0.147500,-0.007291,0.027503
1.000000,0.000000,4.000117,18.357602,-16.996779,0.690509,0.148305,-0.012436,0.024279
2.000000,0.000000,3.970342,18.372800,-17.054651,0.687874,0.147460,-0.011963,0.023635
3.000000,0.000000,3.950540,18.337436,-16.942812,0.691842,0.145393,-0.013461,0.021056
4.000000,0.000000,3.971572,18.322414,-17.071263,0.684184,0.145557,-0.006085,0.009774
5.000000,0.000000,3.965963,18.370958,-16.960268,0.693441,0.145058,-0.016754,0.022668
6.000000,0.000000,3.940780,18.340993,-17.037955,0.685576,0.146675,-0.009386,0.022023
7.000000,0.000000,3.962996,18.283213,-16.989919,0.689342,0.146901,-0.010873,0.023312
8.000000,0.000000,3.972534,18.333581,-17.005253,0.686176,0.146183,-0.005967,0.022668
9.000000,0.000000,3.982672,18.354346,-17.016075,0.689750,0.144919,-0.017178,0.022345
10.000000,0.000000,3.978206,18.306159,-17.106125,0.688236,0.146925,-0.003616,0.023957
11.000000,0.000000,3.915840,18.308665,-17.187730,0.685968,0.147290,-0.015347,0.025246
12.000000,0.000000,3.958934,18.327541,-17.065647,0.690141,0.146471,-0.013116,0.022990
13.000000,0.000000,4.007468,18.322318,-17.047235,0.685616,0.144275,-0.014173,0.022668
14.000000,0.000000,3.944688,18.322689,-16.983909,0.688851,0.143976,-0.014603,0.022990
15.000000,0.000000,3.954348,18.327882,-17.089180,0.685896,0.145626,-0.007069,0.022668
16.000000,0.000000,3.944669,18.314461,-17.040439,0.690948,0.146644,-0.024062,0.022990
17.000000,0.000000,3.969146,18.373129,-17.050391,0.689469,0.144800,-0.005491,0.022668
18.000000,0.000000,3.905004,18.283519,-17.058571,0.689354,0.145261,-0.017577,0.022345
19.000000,0.000000,3.961853,18.300399,-17.149441,0.690061,0.146534,-0.006462,0.024924
20.000000,0.000000,3.969087,18.317480,-17.052949,0.687442,0.149627,-0.006078,0.020411
21.000000,0.000000,3.949435,18.328198,-16.893817,0.688012,0.150244,-0.016654,0.013964
22.000000,0.000000,3.990707,18.334238,-16.904671,0.686622,0.146897,-0.004300,0.023957
23.000000,0.000000,3.959850,18.328326,-16.913180,0.690594,0.149134,-0.015350,0.023635
24.000000,0.000000,3.989157,18.350600,-17.079920,0.687150,0.146347,-0.013121,0.032660
25.000000,0.000000,4.037702,18.341773,-16.975240,0.693111,0.146186,-0.008584,0.025569
26.000000,0.000000,3.925102,18.331546,-16.970678,0.688282,0.149215,-0.012572,0.020734
27.000000,0.000000,3.963308,18.304764,-16.979918,0.689384,0.148469,-0.012737,0.025891
28.000000,0.000000,4.010642,18.318661,-17.023572,0.690279,0.146010,-0.014893,0.020089
29.000000,0.000000,4.008641,18.293764,-17.022986,0.689259,0.146466,-0.009434,0.021056
30.000000,0.000000,3.932859,18.338528,-17.020275,0.688379,0.149954,-0.007940,0.022668
31.000000,0.000000,3.981235,18.304951,-17.068082,0.687106,0.150156,-0.014858,0.022668
32.000000,0.000000,4.049062,18.219120,-17.070509,0.689145,0.148062,-0.016069,0.022668
33.000000,0.000000,3.972394,18.313811,-17.024877,0.688498,0.145210,-0.000204,0.022990
34.000000,0.000000,3.910291,18.372076,-16.991242,0.692297,0.147553,-0.018435,0.023957
35.000000,0.000000,4.006244,18.304830,-17.036010,0.685887,0.148022,-0.008850,0.022345
36.000000,0.000000,3.921167,18.241083,-17.048187,0.690250,0.148816,-0.006369,0.021056
37.000000,0.000000,3.882463,18.407372,-16.981121,0.688693,0.147734,-0.012667,0.019122
38.000000,0.000000,4.031407,18.363251,-16.989814,0.688916,0.145202,-0.012463,0.008484
39.000000,0.000000,3.975183,18.286938,-17.057077,0.690614,0.146559,-0.017458,0.023635
40.000000,0.000000,3.892552,18.344625,-17.131587,0.687486,0.147524,0.000192,0.022990
41.000000,0.000000,4.034441,18.347072,-16.990828,0.692775,0.145594,-0.027858,0.023312
42.000000,0.000000,4.022878,18.317103,-16.987049,0.686935,0.147882,-0.001826,0.023312
43.000000,0.000000,3.918801,18.296819,-16.998718,0.689041,0.146270,-0.018616,0.023312
44.000000,0.000000,3.969438,18.394940,-17.015724,0.689971,0.146392,-0.006505,0.022668
45.000000,0.000000,4.041043,18.326309,-17.080178,0.687817,0.145720,-0.013585,0.019122
46.000000,0.000000,3.923389,18.306318,-16.804788,0.689808,0.149071,-0.017848,0.023312
47.000000,0.000000,3.935017,18.339525,-16.962883,0.685752,0.147237,-0.005681,0.023957
48.000000,0.000000,3.968633,18.353330,-16.907693,0.691100,0.146328,-0.014346,0.023635
49.000000,0.000000,3.962789,18.321622,-16.997824,0.684836,0.144438,-0.006554,0.024602
50.000000,0.000000,3.880918,18.282590,-17.041422,0.689561,0.146575,-0.014262,0.022990
51.000000,0.000000,4.019358,18.339165,-17.045427,0.686529,0.147153,-0.006969,0.027181
52.000000,0.000000,4.016810,18.336273,-17.048092,0.690758,0.146339,-0.019479,0.025569
53.000000,0.000000,3.967762,18.317925,-17.029002,0.687415,0.148813,-0.002207,0.028148
54.000000,0.000000,3.970615,18.362652,-16.992949,0.686587,0.149906,-0.014731,0.023635
55.000000,0.000000,3.992721,18.334914,-17.202999,0.694388,0.152683,-0.023104,0.021701
56.000000,0.000000,3.971427,18.311889,-17.138471,0.688542,0.148859,0.003464,0.022345
57.000000,0.000000,3.916232,18.342501,-16.959684,0.693567,0.146517,-0.018753,0.020411
58.000000,0.000000,4.038684,18.373881,-17.004831,0.686701,0.145369,-0.011020,0.023312
59.000000,0.000000,3.963689,18.327116,-17.055325,0.691095,0.149286,-0.011532,0.023635
60.000000,0.000000,3.882924,18.345307,-16.987633,0.688200,0.149576,-0.011819,0.022990
61.000000,0.000000,3.996737,18.311980,-16.897180,0.690628,0.147986,-0.014088,0.022990
62.000000,0.000000,3.997597,18.335362,-17.103523,0.686043,0.147075,-0.011823,0.024602
63.000000,0.000000,3.945754,18.297809,-17.163236,0.686513,0.147399,-0.006166,0.021701
64.000000,0.000000,3.964440,18.358182,-16.921810,0.691898,0.149658,-0.014181,0.023312
65.000000,0.000000,4.043651,18.305399,-16.910313,0.687041,0.148953,-0.008066,0.023312
66.000000,0.000000,3.948494,18.319176,-16.980002,0.689780,0.149088,-0.009845,0.022345
67.000000,0.000000,3.966956,18.368008,-17.146685,0.685466,0.146001,-0.005734,0.022345
68.000000,0.000000,4.032663,18.327045,-17.063421,0.690453,0.146830,-0.025525,0.024279
69.000000,0.000000,3.934469,18.315871,-16.945798,0.687103,0.149137,-0.000222,0.024602
70.000000,0.000000,3.927708,18.355835,-17.012811,0.689083,0.148572,-0.020169,0.027825
71.000000,0.000000,3.985748,18.317365,-17.072215,0.688863,0.147128,-0.011978,0.023312
72.000000,0.000000,3.989238,18.310522,-17.165141,0.689265,0.146465,-0.007184,0.031371
73.000000,0.000000,3.906310,18.361661,-16.882808,0.690723,0.146224,-0.023251,0.021701
74.000000,0.000000,4.010359,18.317634,-17.027962,0.685563,0.147405,-0.008566,0.023312
75.000000,0.000000,4.018833,18.331542,-17.028857,0.689991,0.149047,-0.012580,0.022668
76.000000,0.000000,3.965788,18.358122,-16.945428,0.684798,0.147013,-0.003398,0.028148
77.000000,0.000000,3.985358,18.353571,-16.948114,0.690692,0.146354,-0.023686,0.026214
78.000000,0.000000,3.970546,18.314326,-17.152798,0.684126,0.147802,-0.002296,0.025891
79.000000,0.000000,3.914393,18.314538,-17.040533,0.687350,0.145730,-0.009093,0.022345
80.000000,0.000000,3.930276,18.383446,-17.108135,0.688461,0.144482,-0.016379,0.022668
81.000000,0.000000,4.005108,18.297277,-17.138704,0.684153,0.144096,-0.008235,0.022023
82.000000,0.000000,3.865129,18.327534,-17.109395,0.689158,0.145296,-0.011328,0.022668
83.000000,0.000000,3.942176,18.345414,-17.190602,0.687086,0.144850,-0.010743,0.022668
84.000000,0.000000,4.027807,18.381796,-16.934297,0.693136,0.144304,-0.022983,0.013964
85.000000,0.000000,3.966276,18.296917,-16.996260,0.686423,0.147855,0.001362,0.025891
86.000000,0.000000,3.886608,18.305237,-17.006633,0.689142,0.147226,-0.019455,0.023957
87.000000,0.000000,3.998081,18.384950,-17.085629,0.688300,0.149815,-0.011372,0.022345
88.000000,0.000000,4.020278,18.308871,-16.922035,0.690612,0.147679,-0.015095,0.022668
89.000000,0.000000,3.918198,18.293100,-17.141681,0.688757,0.146070,-0.002567,0.023957
90.000000,0.000000,3.966984,18.335570,-17.012721,0.685773,0.145926,-0.018193,0.023957
91.000000,0.000000,4.025302,18.327810,-16.964087,0.690348,0.147899,-0.003411,0.023312
92.000000,0.000000,3.894144,18.316370,-16.971084,0.687392,0.148286,-0.018036,0.022345
93.000000,0.000000,3.906419,18.333285,-16.992932,0.692480,0.147208,-0.004344,0.023957
94.000000,0.000000,4.033080,18.314336,-17.104195,0.686760,0.145777,-0.018899,0.023312
95.000000,0.000000,3.927274,18.316967,-16.961100,0.688798,0.151649,-0.003223,0.022345
96.000000,0.000000,3.952818,18.296078,-17.011300,0.688591,0.150428,-0.009838,0.022990
97.000000,0.000000,3.975461,18.336295,-16.963156,0.692141,0.149773,-0.017912,0.020411
98.000000,0.000000,4.000067,18.289120,-16.970491,0.687524,0.148752,-0.000392,0.022345
99.000000,0.000000,3.936111,18.304567,-17.145926,0.689962,0.148938,-0.027168,0.023312
100.000000,0.000000,3.990935,18.367505,-17.000228,0.690553,0.145880,0.000951,0.022668
101.000000,0.000000,3.987492,18.300977,-16.941300,0.692641,0.146210,-0.023993,0.020089
102.000000,0.000000,3.928559,18.341852,-16.988266,0.690041,0.149907,-0.006079,0.028148
103.000000,0.000000,3.954365,18.344734,-17.073794,0.689179,0.145791,-0.015985,0.022023
104.000000,0.000000,4.006872,18.336474,-16.976447,0.692335,0.144399,-0.014766,0.023635
105.000000,0.000000,3.969406,18.287665,-17.048605,0.686571,0.144764,-0.007544,0.023312
106.000000,0.000000,3.878994,18.338417,-17.067829,0.693549,0.147467,-0.017669,0.023312
107.000000,0.000000,4.002325,18.332954,-16.970986,0.687131,0.146984,-0.010312,0.024279
108.000000,0.000000,3.947834,18.315463,-17.051139,0.694220,0.147227,-0.013400,0.024924
109.000000,0.000000,3.968801,18.309587,-16.989896,0.687048,0.145535,-0.005982,0.023957
110.000000,0.000000,4.004978,18.344046,-17.030907,0.690589,0.147509,-0.012283,0.024924
111.000000,0.000000,3.987116,18.325348,-17.079563,0.691806,0.150276,-0.010807,0.023957
112.000000,0.000000,3.963877,18.329438,-17.015118,0.689684,0.146437,-0.015161,0.022990
113.000000,0.000000,4.014297,18.311522,-16.965055,0.690163,0.146299,-0.011906,0.023635
114.000000,0.000000,3.968647,18.355830,-16.990130,0.686665,0.144670,-0.008558,0.023957
115.000000,0.000000,3.951540,18.338796,-17.040724,0.692397,0.147880,-0.015128,0.022990
116.000000,0.000000,3.992951,18.336500,-17.082442,0.686948,0.143737,-0.010399,0.023635
117.000000,0.000000,3.932038,18.329858,-16.899298,0.693156,0.148808,-0.010590,0.023312
118.000000,0.000000,3.950347,18.335931,-17.037037,0.685529,0.147412,-0.010111,0.025246
119.000000,0.000000,3.994372,18.328846,-16.971764,0.689434,0.147961,-0.009726,0.032338
120.000000,0.000000,3.983081,18.303526,-17.085162,0.686127,0.149558,-0.008090,0.022990
121.000000,0.000000,3.982041,18.304749,-17.028711,0.688953,0.149054,-0.014014,0.023957
122.000000,0.000000,3.975826,18.328671,-17.112360,0.688082,0.148354,-0.011803,0.021378
123.000000,0.000000,4.001128,18.323824,-17.037248,0.688256,0.147657,-0.018046,0.023635
124.000000,0.000000,3.961753,18.321380,-17.005565,0.689340,0.148051,-0.008833,0.024279
125.000000,0.000000,3.960074,18.336259,-17.062092,0.686255,0.147711,-0.010099,0.021378
126.000000,0.000000,3.988047,18.350023,-16.976416,0.689989,0.151584,-0.018482,0.026214
127.000000,0.000000,4.020850,18.323161,-17.085134,0.686148,0.148662,-0.011268,0.025246
128.000000,0.000000,3.955444,18.350833,-16.963254,0.688495,0.148296,-0.006829,0.021701
129.000000,0.000000,4.008813,18.325372,-16.984565,0.687094,0.149735,-0.015485,0.023635
130.000000,0.000000,4.025525,18.327642,-17.000894,0.687591,0.150681,-0.009003,0.023957
131.000000,0.000000,3.946887,18.336457,-17.060851,0.688387,0.150894,-0.008067,0.023635
132.000000,0.000000,3.999355,18.341034,-16.953374,0.688186,0.148461,-0.013765,0.024279
133.000000,0.000000,4.069930,18.385198,-16.972643,0.691321,0.146621,-0.013481,0.024279
134.000000,0.000000,3.948654,18.329279,-16.829176,0.689618,0.149615,-0.011505,0.022345
135.000000,0.000000,3.916237,18.344067,-17.017546,0.688484,0.152712,-0.013681,0.022990
136.000000,0.000000,3.977842,18.360027,-17.102646,0.687744,0.149916,-0.005895,0.039107
137.000000,0.000000,3.946171,18.328313,-16.971635,0.688263,0.147227,-0.020358,0.022990
138.000000,0.000000,3.952720,18.330042,-17.024514,0.687742,0.145446,0.001105,0.024924
139.000000,0.000000,3.984679,18.346818,-17.013337,0.687823,0.145710,-0.026540,0.023635
140.000000,0.000000,3.944225,18.379152,-16.996658,0.688830,0.148996,-0.001469,0.022990
141.000000,0.000000,3.940081,18.301161,-17.004163,0.687704,0.148283,-0.015454,0.023635
142.000000,0.000000,3.990207,18.350758,-16.945816,0.688056,0.147575,-0.014916,0.021056
143.000000,0.000000,4.023136,18.302883,-17.055979,0.684889,0.143806,-0.005838,0.027181
144.000000,0.000000,3.898928,18.356462,-16.925835,0.691342,0.146172,-0.013296,0.023635
145.000000,0.000000,3.966302,18.363766,-17.003696,0.686817,0.147526,-0.015448,0.022023
146.000000,0.000000,3.954907,18.345064,-17.032731,0.690341,0.145969,-0.015573,0.022668
147.000000,0.000000,3.900076,18.338012,-17.026556,0.687082,0.143948,0.004581,0.023312
148.000000,0.000000,3.957430,18.415394,-17.009528,0.691425,0.143802,-0.024918,0.023957
149.000000,0.000000,4.023374,18.304003,-16.990683,0.686980,0.144021,-0.002846,0.023635
150.000000,0.000000,3.898845,18.302769,-17.015980,0.688625,0.145934,-0.015288,0.024279
151.000000,0.000000,3.922790,18.336628,-17.006885,0.687838,0.146375,-0.006658,0.017510
152.000000,0.000000,4.088615,18.359973,-17.072654,0.687536,0.143273,-0.019793,0.021701
153.000000,0.000000,3.985794,18.249929,-16.991498,0.690572,0.146219,-0.005856,0.039752
154.000000,0.000000,3.889280,18.335997,-17.122083,0.687165,0.148270,-0.004131,0.022668
155.000000,0.000000,3.987164,18.375119,-17.005979,0.692408,0.147727,-0.026807,0.022345
156.000000,0.000000,4.043648,18.325113,-16.954237,0.687275,0.146641,-0.008616,0.023957
157.000000,0.000000,3.846538,18.314102,-17.001129,0.691060,0.147198,-0.007056,0.023312
158.000000,0.000000,3.900129,18.408663,-16.965337,0.689867,0.147696,-0.007932,0.026536
159.000000,0.000000,4.094357,18.328529,-16.985193,0.689799,0.148251,-0.031493,0.031693
160.000000,0.000000,3.947287,18.236165,-17.131907,0.688057,0.147742,0.009197,0.023957
161.000000,0.000000,3.830038,18.403214,-17.150827,0.692687,0.148147,-0.014126,0.026214
162.000000,0.000000,4.081628,18.373420,-16.954594,0.691445,0.147474,-0.020117,0.023635
163.000000,0.000000,4.088898,18.221859,-17.010861,0.686301,0.147911,-0.001878,0.024602
164.000000,0.000000,3.837990,18.379572,-17.056266,0.692382,0.151263,-0.009577,0.023635
165.000000,0.000000,3.994952,18.375351,-16.971407,0.689537,0.147945,-0.013596,0.023312
166.000000,0.000000,4.091078,18.284181,-17.048501,0.691792,0.145882,-0.015501,0.022668
167.000000,0.000000,3.828193,18.271440,-17.037635,0.685627,0.149780,-0.001294,0.023957
168.000000,0.000000,3.916613,18.405894,-17.006948,0.693210,0.148602,-0.023450,0.024279
169.000000,0.000000,4.079748,18.359070,-17.130939,0.689858,0.146545,-0.002044,0.017188
170.000000,0.000000,3.885374,18.289448,-17.090068,0.687796,0.146461,-0.017262,0.021701
171.000000,0.000000,3.920409,18.381829,-17.026132,0.691913,0.146285,-0.008060,0.023635
172.000000,0.000000,4.077993,18.388169,-16.973437,0.688991,0.143928,-0.014502,0.023312
173.000000,0.000000,3.971555,18.257698,-16.972839,0.690478,0.147370,-0.019525,0.022990
174.000000,0.000000,3.883459,18.323325,-16.978581,0.685785,0.149431,-0.002772,0.023312
175.000000,0.000000,3.991431,18.351028,-17.021187,0.689272,0.147944,-0.016167,0.022990
176.000000,0.000000,4.038693,18.315968,-17.011149,0.684846,0.146343,-0.011615,0.023312
177.000000,0.000000,3.935165,18.288513,-16.966181,0.689845,0.146408,-0.010151,0.023312
178.000000,0.000000,3.949349,18.346752,-17.045534,0.685183,0.147134,-0.008233,0.020411
179.000000,0.000000,3.971581,18.360940,-17.031055,0.688423,0.146178,-0.014284,0.023312
180.000000,0.000000,3.944554,18.334822,-17.116555,0.689527,0.145320,-0.013084,0.022668
181.000000,0.000000,3.918785,18.334270,-16.991437,0.689205,0.146165,-0.005943,0.022668
182.000000,0.000000,3.998529,18.362458,-17.025269,0.692216,0.145310,-0.018898,0.021378
183.000000,0.000000,3.950740,18.325457,-17.013785,0.686789,0.146585,-0.008543,0.021056
184.000000,0.000000,3.951305,18.320966,-16.982155,0.690277,0.146470,-0.017765,0.022990
185.000000,0.000000,3.970201,18.353477,-17.036649,0.686898,0.149353,0.001838,0.023635
186.000000,0.000000,4.036887,18.408522,-16.988617,0.691407,0.146837,-0.026688,0.022023
187.000000,0.000000,4.024394,18.258687,-16.946765,0.687855,0.147189,-0.002013,0.020734
188.000000,0.000000,3.926078,18.330412,-16.945052,0.687803,0.149207,-0.016474,0.022668
189.000000,0.000000,3.970539,18.353496,-16.912217,0.689238,0.149433,-0.009304,0.022668
190.000000,0.000000,3.975704,18.332618,-16.977114,0.686214,0.148708,-0.015476,0.023312
191.000000,0.000000,3.914414,18.327970,-16.980368,0.689153,0.149077,-0.006374,0.025246
192.000000,0.000000,3.975667,18.389688,-16.979156,0.685905,0.147019,-0.004666,0.024279
193.000000,0.000000,3.961892,18.308532,-17.030764,0.688764,0.146276,-0.023939,0.023312
194.000000,0.000000,3.955499,18.313788,-17.026676,0.684536,0.149801,0.001821,0.023635
195.000000,0.000000,3.983540,18.349973,-16.962810,0.689482,0.147931,-0.020080,0.021378
196.000000,0.000000,3.991596,18.363548,-17.011978,0.689390,0.149979,-0.002779,0.023312
197.000000,0.000000,4.028238,18.299052,-17.054163,0.689138,0.148049,-0.013018,0.022668
198.000000,0.000000,3.978810,18.345840,-17.002579,0.691344,0.151699,-0.015728,0.022668
199.000000,0.000000,4.007210,18.338679,-17.076440,0.688215,0.150858,-0.008805,0.022668
0.000000,0.000000,3.929821,18.329498,-16.990606,0.692037,0.147737,-0.019899,0.016865
1.000000,0.000000,4.018136,18.318813,-16.971101,0.686469,0.146804,-0.002555,0.023957
2.000000,0.000000,3.990280,18.325619,-16.970908,0.691604,0.148398,-0.035480,0.025246
3.000000,0.000000,3.947894,18.286887,-17.021576,0.685322,0.148081,0.013611,0.019767
4.000000,0.000000,3.924502,18.321320,-17.071360,0.690853,0.148697,-0.033527,0.024279
5.000000,0.000000,3.979528,18.358236,-16.841490,0.689889,0.146424,0.006335,0.023957
6.000000,0.000000,4.017022,18.292469,-16.987964,0.688107,0.146201,-0.023131,0.022023
7.000000,0.000000,3.936898,18.336307,-16.948334,0.690170,0.148274,-0.002944,0.024279
8.000000,0.000000,4.001423,18.307008,-17.041249,0.683593,0.149471,-0.012588,0.020734
9.000000,0.000000,3.965788,18.306318,-16.822827,0.693817,0.150164,-0.012377,0.020734
10.000000,0.000000,3.979143,18.318248,-17.078079,0.682963,0.146454,-0.002921,0.025569
11.000000,0.000000,3.957484,18.316965,-17.088039,0.694735,0.142489,-0.028072,0.022023
12.000000,0.000000,3.952807,18.327765,-16.996765,0.682989,0.145429,0.006115,0.023312
13.000000,0.000000,3.923222,18.348949,-17.111043,0.696106,0.145453,-0.035362,0.022990
14.000000,0.000000,3.971116,18.351939,-16.980302,0.687550,0.147530,7.722455E-5,0.021056
15.000000,0.000000,3.975465,18.333149,-17.075177,0.691170,0.145116,-0.019593,0.030082
16.000000,0.000000,3.930891,18.344289,-16.959947,0.692381,0.145921,-0.009265,0.025891
17.000000,0.000000,4.013339,18.308853,-17.072681,0.686411,0.144190,-0.015748,0.007840
18.000000,0.000000,4.009372,18.311263,-17.016843,0.692744,0.146790,-0.005969,0.022990
19.000000,0.000000,3.931672,18.324279,-17.077796,0.682073,0.147027,-0.001315,0.023635
20.000000,0.000000,3.950762,18.323842,-16.967740,0.695021,0.147096,-0.021500,0.022990
21.000000,0.000000,3.970101,18.270472,-17.009882,0.681430,0.147165,-0.004267,0.022023
22.000000,0.000000,3.896473,18.355896,-16.966651,0.694199,0.149052,-0.014267,0.023635
23.000000,0.000000,3.940506,18.336789,-17.019977,0.685528,0.148119,-0.008387,0.022990
24.000000,0.000000,3.998094,18.320536,-16.997127,0.689844,0.147021,-0.019936,0.022345
25.000000,0.000000,3.932368,18.317963,-17.008504,0.690892,0.147158,-0.000903,0.024924
26.000000,0.000000,3.922727,18.363680,-17.020590,0.688477,0.148763,-0.020593,0.023312
27.000000,0.000000,4.064302,18.322823,-16.997129,0.693665,0.148827,-0.016930,0.024279
28.000000,0.000000,4.005963,18.297950,-17.086625,0.684404,0.146260,-0.010416,0.023957
29.000000,0.000000,3.951556,18.320662,-17.025804,0.695680,0.148939,-0.008081,0.023635
30.000000,0.000000,4.033148,18.452016,-16.899171,0.686990,0.150184,-0.025714,0.023312
31.000000,0.000000,3.989486,18.282760,-17.039187,0.692181,0.150018,-0.001202,0.022668
32.000000,0.000000,3.908050,18.340608,-17.037390,0.687955,0.148788,-0.017996,0.021056
33.000000,0.000000,3.991419,18.340859,-17.039019,0.688633,0.147388,-0.002636,0.022990
34.000000,0.000000,4.001161,18.320859,-16.970482,0.685845,0.145671,-0.022842,0.002682
35.000000,0.000000,3.863099,18.297991,-17.047086,0.685464,0.148217,0.003594,0.023312
