SampleNumber,AngleOfAttack_deg,ForceX_N,ForceY_N,ForceZ_N,TorqueX_Nm,TorqueY_Nm,TorqueZ_Nm,TaredBaratronVoltage
81.000000,0.000000,3.936136,18.841867,-16.814728,0.635287,0.133952,-0.016525,0.350174
82.000000,0.000000,3.913581,18.808180,-16.859515,0.625226,0.133689,-0.007172,0.350819
83.000000,0.000000,3.854321,18.836478,-16.803859,0.632604,0.136510,-0.011747,0.352108
84.000000,0.000000,3.900527,18.798337,-16.974319,0.628507,0.137484,-0.016733,0.350497
85.000000,0.000000,3.896465,18.792124,-16.885595,0.632131,0.137361,-0.011593,0.353398
86.000000,0.000000,3.904455,18.860874,-16.903855,0.633183,0.136268,-0.009116,0.349530
87.000000,0.000000,3.860528,18.822216,-16.886599,0.632250,0.136504,-0.016316,0.348563
88.000000,0.000000,3.945231,18.780633,-16.893072,0.631764,0.137772,-0.004995,0.350497
89.000000,0.000000,3.840502,18.828580,-16.933075,0.629776,0.138829,-0.016423,0.347273
90.000000,0.000000,3.840787,18.878951,-16.876987,0.634576,0.140068,-0.010810,0.343727
91.000000,0.000000,3.974869,18.821567,-16.832602,0.632049,0.139007,-0.012218,0.347595
92.000000,0.000000,3.871562,18.863264,-16.789878,0.633914,0.143468,-0.006265,0.354365
93.000000,0.000000,3.876942,18.842008,-16.910345,0.629057,0.144099,-0.016293,0.349852
94.000000,0.000000,3.996566,18.833298,-16.752953,0.632200,0.143946,-0.007938,0.348885
95.000000,0.000000,3.942200,18.789355,-16.938589,0.629790,0.141621,0.000507,0.348885
96.000000,0.000000,3.875028,18.776876,-16.820174,0.632000,0.144788,-0.016067,0.352108
97.000000,0.000000,3.995915,18.731706,-16.903372,0.628901,0.141678,-0.006898,0.354042
98.000000,0.000000,3.938480,18.749641,-16.877947,0.630060,0.143246,-0.014068,0.348240
99.000000,0.000000,3.832950,18.820061,-16.845613,0.629181,0.143562,-0.008114,0.348885
100.000000,0.000000,3.928253,18.784824,-16.812872,0.629258,0.140982,-0.014669,0.347595
101.000000,0.000000,3.916041,18.798320,-16.873028,0.630338,0.140840,-0.004119,0.348563
102.000000,0.000000,3.803724,18.845332,-16.917304,0.631130,0.139447,-0.015541,0.343083
103.000000,0.000000,3.921750,18.905119,-16.902371,0.633964,0.138213,-0.005937,0.350174
104.000000,0.000000,3.955674,18.783081,-16.985990,0.630892,0.135275,-0.010281,0.351141
105.000000,0.000000,3.899346,18.843242,-16.919768,0.632742,0.137032,-0.007527,0.351786
106.000000,0.000000,3.938420,18.825299,-16.923977,0.629030,0.138374,-0.005540,0.344050
107.000000,0.000000,3.968640,18.862009,-16.910548,0.633465,0.137344,-0.006547,0.349852
108.000000,0.000000,3.945314,18.774155,-16.842434,0.630497,0.137360,-0.007475,0.349852
109.000000,0.000000,3.865132,18.847412,-16.901755,0.631597,0.138456,-0.004353,0.350497
110.000000,0.000000,3.935088,18.848913,-16.973531,0.631273,0.139221,-0.020462,0.351141
111.000000,0.000000,3.901771,18.840981,-16.786481,0.631702,0.136527,-0.003000,0.348885
112.000000,0.000000,3.867237,18.781914,-16.883933,0.629886,0.138125,-0.010868,0.350497
113.000000,0.000000,3.908820,18.858801,-16.782632,0.631274,0.139413,-0.011915,0.349852
114.000000,0.000000,3.945919,18.794690,-17.006168,0.628731,0.138774,-0.013136,0.349530
115.000000,0.000000,3.852889,18.764705,-16.767388,0.630562,0.138969,-0.007617,0.352108
116.000000,0.000000,3.906197,18.772026,-16.846856,0.630288,0.141378,-0.015361,0.341149
117.000000,0.000000,3.993952,18.755835,-16.878078,0.631561,0.143447,-0.011209,0.354687
118.000000,0.000000,3.926022,18.751334,-16.996611,0.631057,0.141891,-0.016445,0.351141
119.000000,0.000000,3.939122,18.761223,-16.928225,0.631634,0.144075,-0.013456,0.350174
120.000000,0.000000,3.982628,18.793034,-16.828662,0.631025,0.142767,-0.007910,0.350819
121.000000,0.000000,3.913543,18.821853,-16.933180,0.632998,0.140562,-0.006662,0.348563
122.000000,0.000000,3.917959,18.840997,-16.873294,0.634438,0.142105,-0.018483,0.350174
123.000000,0.000000,3.931008,18.817657,-16.858947,0.633846,0.140423,-0.001817,0.350174
124.000000,0.000000,3.838767,18.808638,-17.040723,0.638928,0.138034,-0.006855,0.349530
125.000000,0.000000,3.930539,18.807622,-16.979685,0.638511,0.138065,-0.019307,0.349207
126.000000,0.000000,3.936643,18.800870,-16.896892,0.633857,0.135330,-0.004263,0.349530
127.000000,0.000000,3.885101,18.758338,-16.903045,0.634325,0.138218,-0.013454,0.351141
128.000000,0.000000,3.936762,18.793365,-16.882585,0.634567,0.141162,-0.016778,0.350497
129.000000,0.000000,3.902142,18.760819,-16.949932,0.632240,0.140988,0.001533,0.351141
130.000000,0.000000,3.880389,18.790089,-16.949257,0.634764,0.142525,-0.013548,0.351786
131.000000,0.000000,3.999050,18.789185,-16.724031,0.634453,0.140818,-0.009411,0.349207
132.000000,0.000000,3.966215,18.775132,-16.874938,0.632909,0.139383,-0.010046,0.349207
133.000000,0.000000,3.880630,18.788773,-16.931565,0.631892,0.142240,-0.005507,0.350497
134.000000,0.000000,3.929882,18.786255,-16.829772,0.631881,0.142546,-0.014650,0.349207
135.000000,0.000000,3.958184,18.772938,-16.820919,0.628402,0.140762,-0.008065,0.352108
136.000000,0.000000,3.861803,18.780565,-16.886981,0.631947,0.136942,-0.004530,0.350174
137.000000,0.000000,3.864254,18.827379,-16.796793,0.630455,0.141922,-0.017075,0.347918
138.000000,0.000000,3.973525,18.769693,-16.940194,0.630282,0.139082,-0.008584,0.349530
139.000000,0.000000,3.842969,18.799310,-16.897117,0.630590,0.142993,-0.006657,0.352431
140.000000,0.000000,3.877445,18.789619,-16.890016,0.631661,0.141581,-0.010566,0.350819
141.000000,0.000000,4.025837,18.841319,-17.003800,0.631470,0.141678,-0.013720,0.345984
142.000000,0.000000,3.931533,18.802101,-17.079901,0.631439,0.142791,-0.006452,0.350174
143.000000,0.000000,3.900504,18.850641,-16.823561,0.633320,0.141934,-0.010298,0.350174
144.000000,0.000000,3.917744,18.829914,-16.953127,0.630096,0.143452,-0.010967,0.349852
145.000000,0.000000,3.993384,18.807962,-16.913978,0.632647,0.141445,-0.010022,0.352753
146.000000,0.000000,3.936051,18.846775,-16.845856,0.632132,0.143619,-0.007568,0.350174
147.000000,0.000000,3.897843,18.827004,-16.684607,0.630576,0.137483,-0.006800,0.350497
148.000000,0.000000,3.978162,18.788337,-16.866433,0.631643,0.138667,-0.007178,0.351786
149.000000,0.000000,3.956775,18.811276,-16.953506,0.629661,0.141673,-0.017040,0.347918
150.000000,0.000000,3.830332,18.771109,-16.939751,0.632143,0.143420,-0.006058,0.350819
151.000000,0.000000,3.894504,18.777439,-16.909805,0.632229,0.137779,-0.018778,0.353075
152.000000,0.000000,3.964734,18.766320,-16.817866,0.633928,0.139325,-0.003314,0.349852
153.000000,0.000000,3.881642,18.795789,-17.000064,0.632036,0.139000,-0.022888,0.349207
154.000000,0.000000,3.870801,18.777086,-16.833347,0.631450,0.140289,-0.004414,0.362424
155.000000,0.000000,3.924692,18.759575,-16.883388,0.630360,0.137849,-0.014643,0.353398
156.000000,0.000000,3.869120,18.813344,-16.911661,0.633089,0.137256,-0.012132,0.349852
157.000000,0.000000,3.950374,18.821960,-16.829972,0.631976,0.133611,-0.008624,0.350174
158.000000,0.000000,3.909840,18.790261,-16.834187,0.631867,0.138518,-0.010474,0.355977
159.000000,0.000000,3.895061,18.782117,-16.918206,0.630842,0.137491,-0.009134,0.339537
160.000000,0.000000,3.943345,18.829825,-16.939944,0.631965,0.140306,-0.015162,0.351141
161.000000,0.000000,3.922726,18.838088,-17.026189,0.632709,0.139844,0.006627,0.349852
162.000000,0.000000,3.896492,18.837273,-16.949288,0.634891,0.141452,-0.022463,0.350819
163.000000,0.000000,3.904498,18.784244,-16.890166,0.629910,0.140838,0.002797,0.346951
164.000000,0.000000,3.841816,18.876470,-16.934187,0.632474,0.139264,-0.017695,0.351786
165.000000,0.000000,3.868559,18.847019,-16.885296,0.632749,0.139451,0.001541,0.348240
166.000000,0.000000,3.900261,18.809282,-16.842504,0.629980,0.137032,-0.014064,0.353075
167.000000,0.000000,3.887974,18.807766,-16.943985,0.632583,0.137565,-0.013709,0.331156
168.000000,0.000000,3.890391,18.793589,-17.021039,0.630756,0.134477,-0.009656,0.352753
169.000000,0.000000,3.847993,18.795534,-16.852547,0.633063,0.139146,-0.003378,0.350819
170.000000,0.000000,3.941058,18.786085,-16.829613,0.627393,0.139368,-0.014961,0.349852
171.000000,0.000000,3.999475,18.810871,-16.956684,0.630118,0.137726,-0.019513,0.350497
172.000000,0.000000,3.883654,18.783982,-16.871158,0.626370,0.141214,0.003221,0.350819
173.000000,0.000000,3.873373,18.853371,-16.936801,0.629199,0.142405,-0.019874,0.347918
174.000000,0.000000,4.054914,18.800347,-16.953924,0.626189,0.138779,0.002468,0.350174
175.000000,0.000000,3.904208,18.886801,-16.853670,0.628390,0.141084,-0.018487,0.350819
176.000000,0.000000,3.801595,18.947039,-16.896987,0.627355,0.142214,0.007364,0.350819
177.000000,0.000000,3.950633,18.882905,-16.888246,0.626243,0.137181,-0.022822,0.351141
178.000000,0.000000,3.941521,18.884080,-16.833538,0.632504,0.139882,0.002645,0.350174
179.000000,0.000000,3.795261,18.849390,-16.856107,0.627857,0.140714,-0.010249,0.350174
180.000000,0.000000,3.874458,18.857893,-16.879420,0.630171,0.141867,-0.021774,0.365647
181.000000,0.000000,4.050852,18.686035,-16.929451,0.624556,0.137548,0.003129,0.349852
182.000000,0.000000,3.807715,18.858787,-16.882965,0.632032,0.140117,-0.026778,0.350497
183.000000,0.000000,3.953746,18.822634,-16.803929,0.627315,0.140982,0.001010,0.347273
184.000000,0.000000,3.982339,18.828755,-16.829582,0.632193,0.141466,-0.020849,0.350174
185.000000,0.000000,3.923441,18.830811,-16.959114,0.626812,0.143928,-0.006223,0.350819
186.000000,0.000000,3.926346,18.860646,-16.906969,0.631584,0.140407,-0.007967,0.350174
187.000000,0.000000,3.964599,18.880092,-16.946762,0.630702,0.140601,-0.014145,0.351786
188.000000,0.000000,3.928338,18.852268,-16.947777,0.628428,0.139330,-0.005368,0.347918
189.000000,0.000000,3.821226,18.889944,-17.131566,0.631307,0.141940,-0.013541,0.348885
190.000000,0.000000,3.838104,18.789676,-16.938646,0.627155,0.141584,0.002275,0.350174
191.000000,0.000000,3.946643,18.796639,-16.817515,0.634574,0.139086,-0.019124,0.350819
192.000000,0.000000,3.911768,18.819119,-16.966563,0.627748,0.137679,0.003123,0.352431
193.000000,0.000000,3.873306,18.791154,-16.909596,0.634054,0.139332,-0.021922,0.357266
194.000000,0.000000,3.945267,18.737980,-16.948668,0.627729,0.138712,0.003791,0.347918
195.000000,0.000000,3.916795,18.804573,-16.864676,0.633279,0.141979,-0.015337,0.350497
196.000000,0.000000,3.932494,18.794757,-16.932565,0.632214,0.140321,-0.008122,0.349852
197.000000,0.000000,3.955369,18.799734,-16.926031,0.630848,0.136890,-0.010304,0.350819
198.000000,0.000000,3.905959,18.834667,-16.979085,0.634082,0.136630,-0.010521,0.350497
199.000000,0.000000,3.836559,18.901304,-16.895620,0.629003,0.143049,-0.009213,0.347918
0.000000,0.000000,3.947893,18.884570,-17.018633,0.638500,0.141568,-0.005011,0.350174
1.000000,0.000000,3.898765,18.861724,-16.915682,0.628064,0.137403,-0.015448,0.350819
2.000000,0.000000,3.896502,18.862297,-16.930538,0.634807,0.136823,0.004147,0.350819
3.000000,0.000000,3.900505,18.860383,-16.930769,0.627380,0.138061,-0.021917,0.351464
4.000000,0.000000,3.919638,18.812796,-16.879926,0.630052,0.142219,-0.002094,0.353075
5.000000,0.000000,3.869758,18.791245,-16.982661,0.628623,0.138877,-0.006928,0.352108
6.000000,0.000000,3.841756,18.829510,-16.874096,0.629976,0.140453,-0.005802,0.356944
7.000000,0.000000,3.988289,18.821242,-16.915403,0.628792,0.136744,-0.016798,0.351464
8.000000,0.000000,3.960257,18.838721,-16.938371,0.627336,0.139222,-0.005251,0.320518
9.000000,0.000000,3.835450,18.863241,-16.838720,0.627554,0.140812,-0.006962,0.348240
10.000000,0.000000,3.914847,18.857700,-16.818917,0.626172,0.140369,-0.025579,0.347595
11.000000,0.000000,3.962773,18.848796,-16.853733,0.627185,0.140833,0.000321,0.346628
12.000000,0.000000,3.825406,18.863585,-17.080878,0.628150,0.140173,-0.017045,0.350497
13.000000,0.000000,3.911006,18.894308,-16.850195,0.631231,0.138781,-0.006112,0.351141
14.000000,0.000000,3.998145,18.814492,-16.978614,0.630424,0.141593,-0.014740,0.350497
15.000000,0.000000,3.892024,18.811232,-16.945454,0.627713,0.141904,-0.006802,0.345984
16.000000,0.000000,3.910264,18.804666,-16.979724,0.626935,0.140079,-0.007088,0.364035
17.000000,0.000000,3.940875,18.842700,-16.864025,0.631842,0.141688,-0.008575,0.350819
18.000000,0.000000,3.966772,18.821249,-16.968125,0.627426,0.142678,-0.009697,0.347595
19.000000,0.000000,3.892045,18.826081,-17.018458,0.630293,0.146167,-0.002280,0.345017
20.000000,0.000000,3.922580,18.849424,-16.866040,0.629634,0.146725,-0.013449,0.350819
21.000000,0.000000,3.976721,18.854155,-16.902941,0.630614,0.143210,-0.007558,0.350497
22.000000,0.000000,3.916106,18.866113,-16.912408,0.629319,0.141928,-0.009398,0.349530
23.000000,0.000000,3.934121,18.904621,-16.912388,0.632414,0.143002,-0.018017,0.350174
24.000000,0.000000,3.971730,18.835027,-16.928084,0.629446,0.142386,-0.007697,0.349530
25.000000,0.000000,3.878649,18.881689,-16.813913,0.629674,0.141176,-0.008566,0.345017
26.000000,0.000000,3.916617,18.822741,-16.897707,0.629242,0.139936,-0.009138,0.348885
27.000000,0.000000,3.921170,18.799364,-17.001583,0.626459,0.142480,-0.012547,0.346306
28.000000,0.000000,3.948933,18.780067,-16.944357,0.628785,0.142932,-0.007266,0.350174
29.000000,0.000000,3.890994,18.787485,-16.856741,0.626175,0.137830,-0.005864,0.349530
30.000000,0.000000,3.937354,18.819299,-17.051525,0.629954,0.135717,-0.014255,0.351464
31.000000,0.000000,3.895797,18.802999,-16.933262,0.629202,0.138615,-0.001205,0.351786
32.000000,0.000000,3.855819,18.861077,-16.999157,0.629515,0.138434,-0.022717,0.362101
33.000000,0.000000,3.880404,18.903134,-16.853105,0.628925,0.134859,-0.002511,0.350174
34.000000,0.000000,3.881288,18.865824,-16.897073,0.631337,0.133389,-0.013004,0.352431
35.000000,0.000000,3.890319,18.866866,-16.911550,0.630908,0.135261,-0.012996,0.349207
36.000000,0.000000,3.865733,18.845266,-16.959050,0.629494,0.137660,-0.009943,0.349852
37.000000,0.000000,3.871489,18.831818,-16.887435,0.632101,0.135960,-0.008116,0.352431
38.000000,0.000000,3.918674,18.865865,-16.902916,0.630674,0.134772,-0.015175,0.351464
39.000000,0.000000,3.953565,18.816825,-16.975606,0.630358,0.137309,-0.006385,0.348885
40.000000,0.000000,3.832172,18.828809,-16.875800,0.629945,0.138859,-0.004937,0.349207
41.000000,0.000000,3.924340,18.872557,-16.851659,0.630054,0.135149,-0.019952,0.352753
42.000000,0.000000,3.956413,18.782570,-16.850743,0.628936,0.136503,-0.002297,0.350174
43.000000,0.000000,3.869157,18.816720,-16.965921,0.627745,0.138171,-0.008083,0.345339
44.000000,0.000000,3.901927,18.844568,-16.930827,0.626925,0.138491,-0.012137,0.352108
45.000000,0.000000,3.967143,18.832473,-16.890740,0.627475,0.136162,-0.011909,0.348563
46.000000,0.000000,3.853811,18.824516,-16.922697,0.630171,0.142429,0.000698,0.350819
47.000000,0.000000,3.899521,18.826210,-16.886220,0.626968,0.141249,-0.017916,0.349530
48.000000,0.000000,3.971378,18.850757,-16.871268,0.630301,0.141445,-0.005996,0.350819
49.000000,0.000000,3.902269,18.835653,-16.788391,0.628416,0.140462,-0.010194,0.350819
50.000000,0.000000,3.848005,18.801669,-16.789198,0.631282,0.142872,-0.007003,0.350819
51.000000,0.000000,4.014718,18.824584,-16.831663,0.626298,0.143729,-0.017274,0.347918
52.000000,0.000000,3.964117,18.871023,-16.835887,0.630334,0.143110,-0.013052,0.351141
53.000000,0.000000,3.909182,18.858387,-16.863107,0.628001,0.140762,-0.004681,0.350497
54.000000,0.000000,3.925608,18.871058,-16.826482,0.628201,0.143423,-0.012612,0.350174
55.000000,0.000000,3.962293,18.860173,-16.874560,0.626705,0.143780,-0.013616,0.352753
56.000000,0.000000,3.867333,18.905330,-16.852435,0.628575,0.144136,-0.005217,0.351141
57.000000,0.000000,3.905148,18.891146,-16.848632,0.628845,0.138828,-0.006693,0.348885
58.000000,0.000000,3.962424,18.813484,-16.890568,0.626539,0.135781,-0.012492,0.343727
59.000000,0.000000,3.954290,18.826239,-16.962364,0.626015,0.139699,-0.002939,0.350819
60.000000,0.000000,3.822143,18.894180,-16.861532,0.628667,0.143962,-0.007930,0.348240
61.000000,0.000000,3.941006,18.834616,-16.905410,0.629179,0.139764,-0.013603,0.352431
62.000000,0.000000,3.974563,18.786058,-16.971818,0.630906,0.132199,-0.011743,0.349852
63.000000,0.000000,3.853885,18.805060,-16.959167,0.628508,0.137815,-0.001894,0.351141
64.000000,0.000000,3.917468,18.878761,-17.030127,0.629562,0.139503,-0.027756,0.351141
65.000000,0.000000,3.981637,18.833248,-16.897015,0.629868,0.140006,-0.009019,0.344372
66.000000,0.000000,3.829563,18.825171,-16.966323,0.629730,0.139522,-0.011076,0.347273
67.000000,0.000000,3.891535,18.887454,-16.783594,0.630443,0.137458,-0.018811,0.352753
68.000000,0.000000,3.997814,18.826251,-16.907192,0.627637,0.136506,-0.005871,0.350174
69.000000,0.000000,3.809508,18.852116,-16.869094,0.632363,0.138135,-0.017295,0.351464
70.000000,0.000000,3.801628,18.883182,-16.834843,0.630077,0.138990,0.000974,0.349207
71.000000,0.000000,3.952204,18.819850,-16.803786,0.631029,0.133579,-0.015981,0.350819
72.000000,0.000000,3.906418,18.789822,-16.944748,0.628284,0.135209,0.007560,0.354365
73.000000,0.000000,3.825660,18.819801,-16.970050,0.631321,0.135699,-0.024463,0.350819
74.000000,0.000000,3.928155,18.817835,-16.891602,0.631256,0.139705,0.002080,0.351786
75.000000,0.000000,3.928880,18.789039,-16.942616,0.631199,0.137483,-0.013019,0.352753
76.000000,0.000000,3.841872,18.858969,-16.921630,0.633156,0.135575,-0.015988,0.352108
77.000000,0.000000,3.902428,18.829449,-16.894336,0.630676,0.136139,-0.006115,0.351786
78.000000,0.000000,3.909091,18.842848,-16.776720,0.633918,0.137991,-0.021275,0.351141
79.000000,0.000000,3.929899,18.805526,-16.932494,0.630441,0.139489,-0.004093,0.351786
80.000000,0.000000,3.834249,18.891908,-16.919526,0.634764,0.138672,-0.019417,0.346306
81.000000,0.000000,3.960930,18.763238,-16.789359,0.626358,0.137598,-0.005940,0.349530
82.000000,0.000000,3.913292,18.788740,-16.831136,0.630223,0.140603,-0.009757,0.347273
83.000000,0.000000,3.868042,18.790074,-16.851504,0.627662,0.144981,-0.003388,0.351141
84.000000,0.000000,3.895929,18.837160,-16.778404,0.631057,0.143844,-0.014068,0.350819
85.000000,0.000000,3.982608,18.806708,-16.870779,0.628106,0.140874,0.000165,0.351464
86.000000,0.000000,3.883516,18.824945,-16.871477,0.627374,0.140335,-0.010723,0.350819
87.000000,0.000000,3.880334,18.846352,-16.896828,0.631413,0.142969,-0.008382,0.350819
88.000000,0.000000,3.927276,18.826816,-16.844489,0.626456,0.141538,-0.004712,0.354687
89.000000,0.000000,3.896361,18.845416,-16.856650,0.631160,0.140358,-0.015614,0.351141
90.000000,0.000000,3.892399,18.853209,-16.850344,0.625361,0.144240,-0.000362,0.350497
91.000000,0.000000,3.993724,18.854871,-16.892895,0.632121,0.144115,-0.028432,0.344372
92.000000,0.000000,3.973908,18.802900,-16.941280,0.626959,0.144761,-0.003098,0.351464
93.000000,0.000000,3.909871,18.782000,-16.947174,0.631379,0.142141,-0.010552,0.351141
