SampleNumber,AngleOfAttack_deg,ForceX_N,ForceY_N,ForceZ_N,TorqueX_Nm,TorqueY_Nm,TorqueZ_Nm,TaredBaratronVoltage
63.000000,0.000000,4.337410,17.896081,-10.002235,0.684896,0.149848,-0.002143,0.022990
64.000000,0.000000,4.390535,17.894135,-10.088015,0.688914,0.149325,-0.000962,0.023957
65.000000,0.000000,4.369682,17.925434,-10.043479,0.685516,0.150145,-0.001835,0.022345
66.000000,0.000000,4.394264,17.945823,-10.070692,0.690004,0.150734,0.001353,0.023635
67.000000,0.000000,4.369134,17.954140,-9.999974,0.686566,0.152908,0.000463,0.023635
68.000000,0.000000,4.371288,17.899637,-10.069347,0.687335,0.150553,-0.001970,0.024279
69.000000,0.000000,4.371611,17.898741,-10.109634,0.685947,0.150783,-0.005405,0.022990
70.000000,0.000000,4.389467,17.931692,-9.987036,0.688859,0.150268,0.000150,0.017832
71.000000,0.000000,4.400548,17.950869,-9.970710,0.687885,0.149435,0.005895,0.024279
72.000000,0.000000,4.339104,17.935646,-10.043043,0.688472,0.153114,-0.002236,0.023957
73.000000,0.000000,4.349172,17.896997,-10.027303,0.687763,0.151422,-0.004283,0.022990
74.000000,0.000000,4.396002,17.937631,-9.986728,0.687267,0.149756,0.005181,0.023635
75.000000,0.000000,4.400776,17.965745,-10.071981,0.689312,0.148060,-0.006853,0.021701
76.000000,0.000000,4.373353,17.938829,-10.028454,0.686119,0.148984,0.001468,0.022990
77.000000,0.000000,4.363859,17.893760,-10.036046,0.688205,0.150952,-0.005725,0.025891
78.000000,0.000000,4.363020,17.946394,-10.078181,0.686926,0.150378,0.006113,0.023957
79.000000,0.000000,4.329901,17.944500,-10.030601,0.689470,0.149539,-0.001234,0.022668
80.000000,0.000000,4.337877,17.936978,-10.043199,0.684244,0.149652,-0.006714,0.023312
81.000000,0.000000,4.363888,17.902135,-10.006090,0.687044,0.147423,0.005475,0.022345
82.000000,0.000000,4.346752,17.896992,-10.068843,0.685643,0.150410,-0.000813,0.023312
83.000000,0.000000,4.327532,17.922683,-9.970585,0.685886,0.149007,0.000156,0.024602
84.000000,0.000000,4.336181,17.945049,-10.213590,0.688394,0.148592,-0.007906,0.024602
85.000000,0.000000,4.344654,17.923799,-9.987252,0.685899,0.149083,0.004476,0.023312
86.000000,0.000000,4.295513,17.920419,-10.056838,0.687502,0.147789,0.002232,0.025569
87.000000,0.000000,4.325359,17.868564,-10.027085,0.686937,0.151709,-0.002413,0.023635
88.000000,0.000000,4.336733,17.984013,-10.137438,0.689282,0.151245,0.004306,0.022990
89.000000,0.000000,4.349740,17.922396,-10.027469,0.687840,0.150980,-0.007153,0.022668
90.000000,0.000000,4.377973,17.917119,-10.045578,0.689191,0.150070,-0.005718,0.022990
91.000000,0.000000,4.395624,17.876407,-10.012078,0.689389,0.150606,-0.000720,0.022345
92.000000,0.000000,4.368837,17.943284,-10.063740,0.688753,0.149194,0.005959,0.022023
93.000000,0.000000,4.287489,17.986230,-10.018132,0.688583,0.153761,-0.002494,0.023312
94.000000,0.000000,4.295137,17.941600,-10.078950,0.685913,0.149467,-0.000482,0.022990
95.000000,0.000000,4.354946,17.876481,-10.144419,0.686628,0.149820,-0.008697,0.034272
96.000000,0.000000,4.394962,17.925810,-9.996028,0.685697,0.147752,0.005894,0.022668
97.000000,0.000000,4.336821,17.967230,-10.122909,0.689522,0.149263,0.005152,0.022990
98.000000,0.000000,4.317763,17.976346,-10.002578,0.686085,0.150530,-0.000374,0.022668
99.000000,0.000000,4.288907,17.951903,-10.096986,0.688877,0.149834,-0.004632,0.022990
100.000000,0.000000,4.402154,17.890416,-10.000922,0.685841,0.149896,-0.013973,0.015254
101.000000,0.000000,4.418678,17.923863,-10.047362,0.687574,0.147450,0.007928,0.023312
102.000000,0.000000,4.343431,17.947924,-10.005750,0.690207,0.149833,0.001052,0.023635
103.000000,0.000000,4.300451,17.978208,-10.035701,0.688244,0.152595,9.354814E-5,0.021056
104.000000,0.000000,4.288386,17.914168,-10.012367,0.686749,0.149735,-0.005415,0.022345
105.000000,0.000000,4.372948,17.870152,-10.061358,0.685811,0.148653,-0.008613,0.023312
106.000000,0.000000,4.351940,17.967722,-10.014727,0.687813,0.148156,0.011988,0.022345
107.000000,0.000000,4.315082,17.936522,-10.055353,0.688198,0.149264,-0.000357,0.022990
108.000000,0.000000,4.273181,17.982546,-10.030230,0.689202,0.150658,-4.183471E-5,0.023312
109.000000,0.000000,4.288649,17.871840,-9.995172,0.686001,0.149879,-0.005584,0.022990
110.000000,0.000000,4.366169,17.886632,-10.121849,0.688108,0.148883,0.001652,0.022345
111.000000,0.000000,4.362079,17.899024,-10.004616,0.687986,0.149151,-0.001139,0.019767
112.000000,0.000000,4.343011,17.968026,-10.039618,0.689514,0.148663,6.627818E-5,0.022668
113.000000,0.000000,4.326292,17.940718,-10.137833,0.688310,0.149626,-0.006071,0.022990
114.000000,0.000000,4.374879,17.858691,-10.003424,0.685386,0.148543,-0.000736,0.022990
115.000000,0.000000,4.384692,17.927570,-10.112764,0.687439,0.148506,-0.001659,0.023312
116.000000,0.000000,4.376015,17.990435,-9.971284,0.687400,0.148876,0.007213,0.026858
117.000000,0.000000,4.333241,17.932597,-10.089996,0.691250,0.149174,-0.007393,0.022668
118.000000,0.000000,4.335093,17.867145,-10.084527,0.685548,0.151240,-0.006276,0.021378
119.000000,0.000000,4.397909,17.868002,-10.088963,0.687868,0.147953,0.004057,0.023635
120.000000,0.000000,4.420544,17.922160,-10.036428,0.686181,0.148542,-0.000283,0.019444
121.000000,0.000000,4.344624,18.026373,-10.065047,0.690672,0.149514,0.008739,0.021701
122.000000,0.000000,4.280839,17.940264,-9.987001,0.688012,0.150703,-0.009584,0.022990
123.000000,0.000000,4.358564,17.887863,-10.116573,0.687480,0.153665,-0.004381,0.023957
124.000000,0.000000,4.426931,17.914540,-9.978567,0.688194,0.149235,-0.001608,0.022668
125.000000,0.000000,4.420813,17.934655,-9.960578,0.687959,0.150754,0.001561,0.022990
126.000000,0.000000,4.339805,17.971274,-10.071538,0.690298,0.150534,-0.002786,0.024279
127.000000,0.000000,4.293575,17.927619,-10.035339,0.686478,0.151358,-0.008131,0.021701
128.000000,0.000000,4.351355,17.894976,-10.120225,0.686801,0.149908,0.001660,0.021378
129.000000,0.000000,4.355424,17.902080,-10.052157,0.685225,0.150029,-0.000106,0.022345
130.000000,0.000000,4.364141,17.987454,-10.090327,0.689517,0.147955,0.005414,0.023957
131.000000,0.000000,4.323946,17.963780,-10.045489,0.688304,0.150733,-0.000209,0.021378
132.000000,0.000000,4.324270,17.858098,-10.076370,0.686867,0.151661,-0.012751,0.022345
133.000000,0.000000,4.380073,17.864148,-10.021289,0.688980,0.150084,0.004178,0.023312
134.000000,0.000000,4.403490,17.934245,-10.081794,0.690548,0.148199,0.002929,0.041686
135.000000,0.000000,4.360871,18.023209,-9.976799,0.689734,0.153055,-8.915989E-5,0.021378
136.000000,0.000000,4.331090,17.928823,-10.054317,0.689548,0.150786,-0.003815,0.024924
137.000000,0.000000,4.371942,17.861928,-10.001048,0.685933,0.151143,-0.004900,0.024602
138.000000,0.000000,4.364828,17.907323,-10.053058,0.685990,0.149495,0.000612,0.022345
139.000000,0.000000,4.387064,17.932862,-10.038079,0.688391,0.149416,0.006652,0.015254
140.000000,0.000000,4.319580,17.988878,-10.052691,0.689329,0.152645,-0.000187,0.024279
141.000000,0.000000,4.306568,17.905069,-10.069805,0.687143,0.150909,-0.002945,0.022990
142.000000,0.000000,4.390511,17.882769,-10.061257,0.687137,0.149748,-0.003718,0.021378
143.000000,0.000000,4.411482,17.896189,-10.102848,0.685894,0.148889,3.621505E-5,0.023635
144.000000,0.000000,4.392357,17.967512,-10.048105,0.690687,0.149083,0.007247,0.022990
145.000000,0.000000,4.310827,17.958048,-10.117645,0.688764,0.154267,-0.001020,0.021378
146.000000,0.000000,4.324984,17.904205,-10.110699,0.685986,0.150497,-0.004662,0.024602
147.000000,0.000000,4.363348,17.876099,-9.985568,0.685855,0.149682,-0.007925,0.024279
148.000000,0.000000,4.406517,17.916485,-10.094693,0.687541,0.150120,0.003214,0.023635
149.000000,0.000000,4.398784,18.015643,-10.047466,0.690825,0.148988,-0.000366,0.026214
150.000000,0.000000,4.365024,17.997700,-10.070232,0.688265,0.150214,-5.980059E-5,0.022990
151.000000,0.000000,4.319530,17.913217,-10.052018,0.686301,0.151328,-0.002095,0.024279
152.000000,0.000000,4.353148,17.919796,-10.036173,0.687093,0.150218,-0.004708,0.022990
153.000000,0.000000,4.393356,17.970751,-10.064015,0.689339,0.148462,0.001496,0.021056
154.000000,0.000000,4.359874,17.963401,-10.051931,0.686442,0.150842,-0.000226,0.022668
155.000000,0.000000,4.343854,17.911402,-9.979125,0.689538,0.151122,0.000307,0.022668
156.000000,0.000000,4.345672,17.872877,-10.093505,0.687510,0.151694,-0.006844,0.023957
157.000000,0.000000,4.369251,17.948981,-10.003006,0.688356,0.151219,0.003629,0.022345
158.000000,0.000000,4.386450,17.936644,-9.995604,0.687759,0.148700,-0.007188,0.022990
159.000000,0.000000,4.354872,17.961869,-10.063865,0.688972,0.149365,0.005685,0.024279
160.000000,0.000000,4.301207,17.891688,-10.004238,0.686935,0.149884,-0.000683,0.023312
161.000000,0.000000,4.293062,17.917599,-10.111124,0.686609,0.150890,-0.005648,0.021378
162.000000,0.000000,4.362427,17.899144,-10.080610,0.688716,0.148673,-0.000666,0.022345
163.000000,0.000000,4.357925,17.920928,-10.013853,0.687544,0.147613,-0.004583,0.024279
164.000000,0.000000,4.362058,17.983788,-9.971854,0.688484,0.149491,0.009812,0.022345
165.000000,0.000000,4.332608,17.929079,-10.110861,0.689841,0.152575,-0.007665,0.022668
166.000000,0.000000,4.353078,17.929545,-9.960361,0.686248,0.150259,-0.006762,0.022023
167.000000,0.000000,4.375371,17.942663,-10.072192,0.687591,0.147508,-0.002106,0.022345
168.000000,0.000000,4.415802,17.921038,-9.961071,0.687314,0.149954,0.002131,0.023312
169.000000,0.000000,4.317488,17.941189,-10.030584,0.688458,0.149700,0.006683,0.023957
170.000000,0.000000,4.260719,17.936682,-10.111075,0.687066,0.151716,-0.005911,0.022990
171.000000,0.000000,4.311843,17.912549,-10.061055,0.687241,0.151132,-0.005108,0.022345
172.000000,0.000000,4.382072,17.875876,-10.053125,0.686348,0.148841,-0.007467,0.020089
173.000000,0.000000,4.385915,17.932571,-10.064017,0.687673,0.148126,0.008820,0.040719
174.000000,0.000000,4.317606,17.950919,-10.004811,0.687635,0.149702,0.004224,0.021701
175.000000,0.000000,4.303608,17.952321,-9.986991,0.685770,0.149573,0.000907,0.023312
176.000000,0.000000,4.265173,17.927496,-10.028568,0.686444,0.150286,-0.006398,0.023957
177.000000,0.000000,4.369189,17.861561,-10.003050,0.685925,0.148593,-0.010804,0.022668
178.000000,0.000000,4.451590,17.911544,-9.978555,0.687903,0.149383,0.007589,0.014931
179.000000,0.000000,4.360582,17.926488,-10.088759,0.688330,0.148837,0.002946,0.021701
180.000000,0.000000,4.250554,17.954392,-10.054729,0.689343,0.151775,0.000119,0.022668
181.000000,0.000000,4.327681,17.851585,-10.050763,0.686775,0.152502,-0.008881,0.023635
182.000000,0.000000,4.432376,17.883341,-10.062870,0.686908,0.147092,-0.004894,0.018477
183.000000,0.000000,4.449796,17.937791,-10.097643,0.687758,0.147046,0.011687,0.022668
184.000000,0.000000,4.328887,17.976121,-10.022736,0.689367,0.148988,6.687495E-5,0.023312
185.000000,0.000000,4.283182,17.971076,-10.045103,0.687921,0.151216,-0.004073,0.018799
186.000000,0.000000,4.317359,17.845883,-10.054366,0.687363,0.149647,-0.004421,0.022990
187.000000,0.000000,4.413725,17.853116,-10.089025,0.687944,0.147321,-0.000994,0.022345
188.000000,0.000000,4.396387,17.949448,-9.921800,0.689956,0.149975,0.008323,0.023312
189.000000,0.000000,4.346033,17.946065,-10.029627,0.689994,0.150190,-0.007139,0.021056
190.000000,0.000000,4.340334,17.912257,-10.036488,0.688179,0.150811,-0.005564,0.022990
191.000000,0.000000,4.342421,17.888123,-10.045696,0.685979,0.148772,-0.000830,0.025569
192.000000,0.000000,4.407555,17.903158,-10.028781,0.686415,0.148134,-0.001727,0.022668
193.000000,0.000000,4.377334,18.032515,-9.961491,0.688168,0.150432,0.002623,0.023635
194.000000,0.000000,4.317275,17.966863,-10.069635,0.687910,0.150771,-0.008971,0.022668
195.000000,0.000000,4.343467,17.946867,-10.061686,0.686438,0.150343,0.008270,0.022345
196.000000,0.000000,4.355123,17.890778,-10.051668,0.683915,0.149589,-0.001122,0.021378
197.000000,0.000000,4.395743,17.963663,-10.022371,0.689728,0.148165,-0.004862,0.022990
198.000000,0.000000,4.361051,17.995336,-10.087846,0.689414,0.150120,0.000241,0.023312
199.000000,0.000000,4.321630,17.891831,-9.994273,0.687913,0.151639,-0.004577,0.023635
0.000000,0.000000,4.334971,17.915510,-10.110740,0.686091,0.151261,0.006996,0.021701
1.000000,0.000000,4.296292,17.985701,-9.993003,0.687861,0.153236,-0.002515,0.022990
2.000000,0.000000,4.339247,17.950874,-10.060867,0.688889,0.152104,-0.002654,0.024924
3.000000,0.000000,4.334764,17.973477,-9.993677,0.688201,0.151906,-0.005704,0.022345
4.000000,0.000000,4.374543,17.876150,-10.060427,0.685866,0.150369,0.000602,0.024279
5.000000,0.000000,4.341867,17.878887,-10.045360,0.686335,0.149645,0.002048,0.022668
6.000000,0.000000,4.329292,17.944494,-9.988316,0.688749,0.149713,-0.000826,0.020734
7.000000,0.000000,4.339598,17.979408,-10.086742,0.691825,0.153402,0.000546,0.023635
8.000000,0.000000,4.353273,17.887925,-10.027653,0.686471,0.150074,-0.004726,0.022345
9.000000,0.000000,4.368226,17.896230,-10.002553,0.686535,0.150792,0.005908,0.024279
10.000000,0.000000,4.376280,17.927111,-10.076839,0.686274,0.150180,-0.006423,0.023312
11.000000,0.000000,4.372177,17.958471,-10.052406,0.689464,0.151997,-0.003533,0.023312
12.000000,0.000000,4.443265,17.895440,-10.035380,0.688497,0.150411,-0.007345,0.040075
13.000000,0.000000,4.384188,17.875671,-10.019792,0.686546,0.149574,0.000575,0.021056
14.000000,0.000000,4.349827,17.944455,-9.961213,0.688037,0.151631,0.005917,0.023312
15.000000,0.000000,4.294316,17.954441,-10.035193,0.687752,0.152214,-0.009268,0.021056
16.000000,0.000000,4.348325,17.929217,-10.054746,0.689308,0.150154,-0.000370,0.024924
17.000000,0.000000,4.393040,17.928103,-10.037229,0.687180,0.148889,0.000455,0.018155
18.000000,0.000000,4.379087,17.884861,-10.009360,0.686198,0.151638,0.001011,0.023312
19.000000,0.000000,4.352455,17.954099,-9.991445,0.686299,0.153848,0.008527,0.022990
20.000000,0.000000,4.275754,17.968370,-10.075272,0.689592,0.155719,-0.006055,0.022668
21.000000,0.000000,4.344465,17.919504,-10.025931,0.686167,0.151454,-0.008163,0.022023
22.000000,0.000000,4.397457,17.878747,-10.036895,0.686819,0.149266,0.002882,0.022990
23.000000,0.000000,4.385642,17.964557,-10.054975,0.687827,0.148849,0.008397,0.022668
24.000000,0.000000,4.310858,17.987303,-10.053250,0.688601,0.151452,-0.003210,0.022023
25.000000,0.000000,4.319146,17.935497,-10.060822,0.688959,0.151901,-0.011141,0.022345
26.000000,0.000000,4.361703,17.877884,-10.061423,0.686353,0.149668,-0.001838,0.023312
27.000000,0.000000,4.417715,17.882451,-10.071641,0.687825,0.147854,-0.000706,0.019444
28.000000,0.000000,4.372355,17.982901,-10.004656,0.688269,0.149474,0.006370,0.022345
29.000000,0.000000,4.283522,17.971449,-10.131619,0.690047,0.149611,-0.001004,0.022345
30.000000,0.000000,4.302498,17.908392,-9.952847,0.688319,0.152052,-0.002856,0.021056
31.000000,0.000000,4.344124,17.871547,-10.028998,0.686492,0.148902,-0.004298,0.024602
32.000000,0.000000,4.439489,17.868904,-10.072462,0.686942,0.146304,0.002440,0.023312
33.000000,0.000000,4.417583,17.926263,-10.047436,0.690219,0.148759,0.002038,0.022345
34.000000,0.000000,4.333498,17.973852,-10.063598,0.689130,0.149614,-5.693684E-5,0.023312
35.000000,0.000000,4.264998,17.903035,-10.119432,0.686894,0.151805,-0.003474,0.022990
36.000000,0.000000,4.367650,17.847180,-10.045396,0.685981,0.148454,-0.005174,0.018477
37.000000,0.000000,4.398042,17.925710,-10.045888,0.687861,0.148972,0.000746,0.026536
38.000000,0.000000,4.349602,17.975037,-10.062742,0.687960,0.149847,0.005114,0.022990
39.000000,0.000000,4.296141,17.955126,-9.994635,0.689119,0.152832,0.001795,0.023312
40.000000,0.000000,4.295297,17.890855,-10.035739,0.687689,0.151774,-0.009292,0.021701
41.000000,0.000000,4.371887,17.888240,-9.962162,0.687854,0.149627,-0.002609,0.022023
42.000000,0.000000,4.389345,17.920624,-10.047105,0.688965,0.148662,0.001326,0.022023
43.000000,0.000000,4.294970,17.959471,-10.021975,0.688678,0.150262,0.004251,0.022345
44.000000,0.000000,4.293857,17.897323,-10.037612,0.688676,0.150959,-0.003388,0.022345
45.000000,0.000000,4.334132,17.916613,-10.102787,0.688011,0.151562,-0.001062,0.022990
46.000000,0.000000,4.385259,17.902257,-10.087830,0.688537,0.149388,-9.450333E-5,0.022345
47.000000,0.000000,4.372783,17.924782,-9.986897,0.688553,0.150026,-0.005746,0.022990
48.000000,0.000000,4.351552,17.953197,-10.013858,0.689328,0.149438,0.002635,0.021378
49.000000,0.000000,4.307888,17.884901,-10.087139,0.689026,0.151615,-0.002362,0.019767
50.000000,0.000000,4.285933,17.882690,-10.196245,0.684296,0.148053,-0.000586,0.024602
51.000000,0.000000,4.322746,17.962108,-10.065220,0.687544,0.147165,0.001950,0.042331
52.000000,0.000000,4.338975,17.963499,-10.172044,0.687410,0.147871,-0.005193,0.022345
53.000000,0.000000,4.361853,17.947317,-10.037447,0.688823,0.150137,-0.001100,0.023957
54.000000,0.000000,4.361989,17.877198,-10.069602,0.685882,0.149364,-0.003563,0.023312
55.000000,0.000000,4.391895,17.907018,-10.044342,0.685283,0.149024,0.001455,0.022345
56.000000,0.000000,4.379952,17.987816,-10.053925,0.687679,0.148887,-0.003969,0.016221
57.000000,0.000000,4.393877,17.963885,-10.021308,0.687843,0.148175,-0.002707,0.022345
58.000000,0.000000,4.332316,17.926982,-10.029329,0.687606,0.149930,0.002928,0.023312
59.000000,0.000000,4.321965,17.900583,-10.093606,0.684736,0.150694,0.002378,0.023957
60.000000,0.000000,4.304698,17.960168,-10.002061,0.688013,0.152854,0.001650,0.022345
61.000000,0.000000,4.358332,17.964497,-10.050841,0.686962,0.151701,-0.008713,0.019444
62.000000,0.000000,4.386360,17.953400,-10.035653,0.686307,0.150254,0.003921,0.022345
63.000000,0.000000,4.367101,17.869911,-10.036909,0.687191,0.149627,-0.002286,0.022990
64.000000,0.000000,4.308043,17.940131,-9.986549,0.686096,0.150383,0.002774,0.023635
65.000000,0.000000,4.332544,17.974370,-10.103955,0.687981,0.150300,0.000828,0.022990
66.000000,0.000000,4.373343,17.933352,-9.994522,0.687027,0.149272,-0.010781,0.022990
67.000000,0.000000,4.429234,17.939543,-10.012420,0.688016,0.148910,0.004029,0.023312
68.000000,0.000000,4.388754,17.920051,-10.029118,0.687314,0.148804,1.823034E-5,0.023957
69.000000,0.000000,4.361443,17.953877,-10.028513,0.689371,0.151300,0.000916,0.014287
70.000000,0.000000,4.317583,17.904700,-10.094943,0.688341,0.151190,-0.005955,0.024924
71.000000,0.000000,4.378860,17.937006,-10.121841,0.688242,0.148733,0.003103,0.022023
72.000000,0.000000,4.372757,17.904195,-9.953557,0.688760,0.150341,-0.004331,0.022990
73.000000,0.000000,4.370541,17.915802,-10.027509,0.687275,0.150737,-0.000691,0.023635
74.000000,0.000000,4.303158,17.992529,-10.062941,0.689095,0.151284,0.006875,0.023312
75.000000,0.000000,4.331100,17.948804,-10.051732,0.687465,0.151610,-0.008705,0.022023
76.000000,0.000000,4.379262,17.906613,-10.053710,0.688570,0.150636,0.003924,0.022345
77.000000,0.000000,4.405014,17.905142,-10.009735,0.686238,0.150014,-0.008495,0.022990
78.000000,0.000000,4.398581,17.926088,-10.014391,0.689720,0.148440,0.002459,0.023312
79.000000,0.000000,4.360707,17.952846,-10.036979,0.687943,0.150146,0.000483,0.023312
80.000000,0.000000,4.351587,17.915933,-10.008177,0.685405,0.152384,-0.002852,0.031693
81.000000,0.000000,4.352885,17.931647,-10.036203,0.688174,0.151093,-0.002397,0.022990
82.000000,0.000000,4.368694,17.943658,-10.036981,0.688058,0.150489,0.005082,0.022990
83.000000,0.000000,4.345159,17.930326,-9.984281,0.687228,0.152054,-0.008897,0.022345
84.000000,0.000000,4.351363,17.948363,-10.076734,0.687215,0.151792,-0.000210,0.021378
85.000000,0.000000,4.340952,17.934528,-10.060492,0.687963,0.152522,0.005397,0.022023
86.000000,0.000000,4.360407,17.914930,-10.044071,0.685615,0.149832,-0.001115,0.022668
87.000000,0.000000,4.292038,17.992720,-10.062600,0.688887,0.150968,-0.002044,0.022990
88.000000,0.000000,4.374827,17.940380,-10.010199,0.687806,0.151702,0.000173,0.023957
89.000000,0.000000,4.347594,17.902910,-10.036496,0.687580,0.150730,-0.000104,0.020734
90.000000,0.000000,4.327615,17.934146,-10.027695,0.686061,0.150393,-9.280753E-5,0.037496
91.000000,0.000000,4.360498,17.920413,-9.970373,0.688267,0.149458,-0.011078,0.022990
92.000000,0.000000,4.375104,17.927180,-10.097244,0.687410,0.147495,-0.000803,0.022990
93.000000,0.000000,4.351135,17.937985,-10.012736,0.688680,0.150295,0.003493,0.022668
94.000000,0.000000,4.323205,17.937220,-10.018845,0.686335,0.151168,-0.000380,0.023312
95.000000,0.000000,4.320790,17.924615,-10.012887,0.689701,0.151094,-0.000235,0.019122
96.000000,0.000000,4.381122,17.903003,-10.103494,0.686684,0.148826,-0.005126,0.023312
97.000000,0.000000,4.388776,17.920559,-10.045909,0.687796,0.149084,0.000893,0.022990
98.000000,0.000000,4.379305,17.931376,-10.092446,0.685860,0.151278,-0.002383,0.022668
99.000000,0.000000,4.365658,17.935119,-9.996845,0.689582,0.149853,0.003334,0.023635
100.000000,0.000000,4.348076,17.932631,-10.119905,0.686567,0.149501,-0.004803,0.025891
101.000000,0.000000,4.375409,17.934213,-10.053486,0.688207,0.150241,-0.000528,0.022023
102.000000,0.000000,4.387751,17.911267,-10.118041,0.687537,0.151156,-0.009860,0.020734
103.000000,0.000000,4.381094,17.911141,-10.002810,0.689101,0.151499,-0.000992,0.022990
104.000000,0.000000,4.344748,17.936798,-10.046206,0.688425,0.150502,0.008550,0.022668
105.000000,0.000000,4.292295,17.929081,-10.044975,0.687415,0.151104,-0.002511,0.022990
106.000000,0.000000,4.263314,17.945365,-10.021738,0.687801,0.150203,0.000948,0.022990
107.000000,0.000000,4.377800,17.883830,-10.053456,0.686913,0.148897,-0.007892,0.022668
108.000000,0.000000,4.395763,17.910871,-10.052685,0.685798,0.149554,0.004628,0.022668
109.000000,0.000000,4.350562,17.958252,-10.038609,0.688217,0.148995,0.003367,0.023635
110.000000,0.000000,4.311561,17.949838,-10.044002,0.687688,0.151722,-0.005245,0.023312
111.000000,0.000000,4.345935,17.903471,-10.093282,0.685729,0.151266,0.001652,0.018477
112.000000,0.000000,4.353655,17.887392,-9.995666,0.687147,0.149100,-0.004744,0.022990
113.000000,0.000000,4.387271,17.942208,-10.138866,0.687833,0.148048,0.004690,0.022345
114.000000,0.000000,4.355264,17.920130,-9.978642,0.689671,0.150968,-0.006459,0.022023
115.000000,0.000000,4.341473,17.948146,-10.053835,0.687644,0.150228,0.002370,0.022990
116.000000,0.000000,4.349183,17.874089,-10.085834,0.685861,0.149786,-0.006714,0.020089
117.000000,0.000000,4.330604,17.921835,-10.063406,0.686593,0.148784,0.006538,0.022668
118.000000,0.000000,4.291828,17.976629,-10.004706,0.688663,0.150441,-0.001219,0.022990
119.000000,0.000000,4.368647,17.971731,-10.045291,0.685346,0.148016,-0.001391,0.021056
120.000000,0.000000,4.357269,17.870610,-10.046054,0.687656,0.149466,0.000314,0.022345
121.000000,0.000000,4.378625,17.883246,-10.027546,0.685226,0.149337,0.000581,0.024602
122.000000,0.000000,4.350622,17.937898,-10.114975,0.689163,0.148528,0.006136,0.022668
123.000000,0.000000,4.350642,17.922081,-10.050557,0.687167,0.152220,-0.011025,0.021056
124.000000,0.000000,4.345368,17.927924,-10.013530,0.686188,0.147770,0.002618,0.022023
125.000000,0.000000,4.339366,17.906209,-9.945200,0.687117,0.149738,-0.004613,0.022345
126.000000,0.000000,4.372976,17.945228,-10.061194,0.686447,0.149971,0.003074,0.022668
127.000000,0.000000,4.296296,17.974009,-10.053843,0.687954,0.150771,-0.001772,0.022990
128.000000,0.000000,4.362808,17.924205,-10.020804,0.687604,0.148974,-0.005297,0.019767
129.000000,0.000000,4.345469,17.924761,-10.070529,0.687127,0.150025,0.004525,0.039107
130.000000,0.000000,4.330780,17.896828,-10.036542,0.687986,0.150928,-0.004270,0.022345
131.000000,0.000000,4.346889,17.945937,-10.028536,0.688559,0.151043,0.001781,0.022345
132.000000,0.000000,4.368625,17.932476,-9.962747,0.689336,0.149672,-0.006185,0.022345
133.000000,0.000000,4.387913,17.922157,-10.012021,0.688269,0.150273,0.004333,0.024602
134.000000,0.000000,4.347188,17.887488,-10.206221,0.684135,0.144863,-0.004501,0.020089
135.000000,0.000000,4.346240,17.901926,-9.994651,0.685660,0.149616,0.000299,0.022990
136.000000,0.000000,4.360707,17.942283,-10.082286,0.689677,0.147859,0.004244,0.025569
137.000000,0.000000,4.362346,17.909100,-9.988160,0.688102,0.148872,-0.002296,0.021378
138.000000,0.000000,4.375985,17.907460,-10.061309,0.687661,0.150362,-0.001973,0.022990
139.000000,0.000000,4.377325,17.888554,-10.011371,0.686013,0.148637,-0.008491,0.023312
140.000000,0.000000,4.343872,17.957961,-10.029667,0.688196,0.150239,0.009700,0.022023
141.000000,0.000000,4.326657,17.942045,-10.020094,0.689469,0.151573,-0.005264,0.022345
142.000000,0.000000,4.340218,17.995328,-10.077234,0.686115,0.150635,0.001102,0.026214
143.000000,0.000000,4.358288,17.922084,-10.035465,0.686898,0.150577,-0.006724,0.023957
144.000000,0.000000,4.387181,17.914083,-10.025699,0.683499,0.149638,-0.002006,0.020734
145.000000,0.000000,4.372891,17.953048,-10.059943,0.687964,0.152562,0.005964,0.021701
146.000000,0.000000,4.338467,17.949288,-10.027507,0.686969,0.150688,-0.003975,0.023312
147.000000,0.000000,4.302035,17.912675,-10.112090,0.687245,0.150364,-0.003350,0.022990
148.000000,0.000000,4.347159,17.890742,-10.060553,0.685097,0.149830,-0.002837,0.022345
149.000000,0.000000,4.418727,17.877628,-10.061089,0.686343,0.149853,0.007922,0.022345
150.000000,0.000000,4.396457,17.983679,-10.010699,0.686439,0.149712,2.740586E-5,0.025569
151.000000,0.000000,4.335225,17.936221,-10.052741,0.688005,0.151145,-0.005544,0.022990
152.000000,0.000000,4.372024,17.904331,-10.067078,0.686246,0.151807,-0.006430,0.022023
153.000000,0.000000,4.388606,17.873163,-10.019813,0.686514,0.149521,0.001292,0.018799
154.000000,0.000000,4.364527,17.983576,-9.997607,0.690622,0.149883,0.006377,0.022345
155.000000,0.000000,4.344824,17.978201,-10.103787,0.689235,0.150574,-0.006224,0.018477
156.000000,0.000000,4.357797,17.935399,-9.919640,0.689822,0.152136,-0.000583,0.022023
157.000000,0.000000,4.381128,17.889309,-10.051711,0.687456,0.151443,-0.002992,0.023312
158.000000,0.000000,4.428135,17.919013,-10.061360,0.686611,0.149307,0.005917,0.022345
159.000000,0.000000,4.376350,17.959130,-10.013639,0.689190,0.148692,-0.002989,0.023957
